time,BE,DE,DK,FI,FR,GB,IE,NL,NO,SE
18/08/2019 14:00,0.3949,0.1623,0.1577,0.5943,0.6404,0.6431,0.5677,0.3367,0.7643,0.1468
18/08/2019 15:00,0.4688,0.1935,0.1611,0.6187,0.7013,0.6566,0.5325,0.3905,0.7423,0.1403
18/08/2019 16:00,0.5445,0.2136,0.1881,0.6594,0.7269,0.6645,0.4667,0.4429,0.7073,0.1243
18/08/2019 17:00,0.6481,0.2377,0.2296,0.6955,0.7036,0.6402,0.4194,0.477,0.6603,0.1385
18/08/2019 18:00,0.7139,0.2879,0.2836,0.7086,0.6142,0.6112,0.3775,0.4972,0.6433,0.3065
18/08/2019 19:00,0.7202,0.3351,0.3479,0.6785,0.5607,0.5866,0.3484,0.5383,0.6757,0.465
18/08/2019 20:00,0.7094,0.3473,0.3977,0.6217,0.555,0.5551,0.3556,0.6038,0.7073,0.5117
18/08/2019 21:00,0.686,0.3614,0.4136,0.5952,0.5465,0.5355,0.346,0.6295,0.7673,0.6136
18/08/2019 22:00,0.6647,0.4,0.402,0.5702,0.5294,0.5395,0.346,0.6199,0.8253,0.6476
18/08/2019 23:00,0.6392,0.4414,0.3757,0.5888,0.499,0.5495,0.3083,0.6138,0.8322,0.6474
19/08/2019 00:00,0.5961,0.4581,0.3554,0.5972,0.4449,0.5457,0.2598,0.5748,0.8404,0.6054
19/08/2019 01:00,0.5321,0.4375,0.3472,0.6135,0.3911,0.5367,0.2194,0.5127,0.8462,0.551
19/08/2019 02:00,0.4963,0.3847,0.3508,0.5634,0.3754,0.5245,0.1931,0.4466,0.8382,0.4671
19/08/2019 03:00,0.4834,0.3316,0.3503,0.5293,0.3486,0.5098,0.1892,0.4109,0.8131,0.4522
19/08/2019 04:00,0.4775,0.2996,0.3561,0.4818,0.317,0.4978,0.1941,0.4134,0.7653,0.3856
19/08/2019 05:00,0.479,0.3186,0.3652,0.5184,0.2777,0.4867,0.201,0.4192,0.7269,0.3244
19/08/2019 06:00,0.5019,0.3882,0.4074,0.6656,0.2021,0.4753,0.1882,0.4742,0.7026,0.4333
19/08/2019 07:00,0.5359,0.4849,0.474,0.7618,0.2244,0.4835,0.1961,0.586,0.7026,0.5388
19/08/2019 08:00,0.5807,0.5696,0.541,0.8221,0.2244,0.4843,0.2214,0.6572,0.6918,0.6459
19/08/2019 09:00,0.614,0.615,0.5841,0.8046,0.2221,0.4725,0.2675,0.6896,0.6706,0.7273
19/08/2019 10:00,0.6318,0.6286,0.5887,0.8154,0.236,0.4672,0.2957,0.7005,0.6459,0.7724
19/08/2019 11:00,0.6479,0.6139,0.5597,0.8209,0.2701,0.4787,0.3188,0.6958,0.6134,0.7999
19/08/2019 12:00,0.656,0.5823,0.5249,0.7696,0.2997,0.4912,0.34,0.6787,0.5694,0.8226
19/08/2019 13:00,0.6393,0.5376,0.4993,0.7345,0.3279,0.4941,0.3472,0.6515,0.5002,0.8471
19/08/2019 14:00,0.6144,0.4828,0.4758,0.7491,0.3238,0.4897,0.3472,0.61,0.3981,0.8546
19/08/2019 15:00,0.5988,0.425,0.4453,0.7413,0.3375,0.4815,0.3496,0.5755,0.3268,0.8406
19/08/2019 16:00,0.6088,0.3694,0.3965,0.7354,0.35,0.4638,0.3424,0.5512,0.3362,0.7853
19/08/2019 17:00,0.6237,0.3234,0.3428,0.7139,0.3626,0.4391,0.3329,0.5217,0.3709,0.6634
19/08/2019 18:00,0.6347,0.2937,0.3289,0.7195,0.3797,0.4287,0.3424,0.5079,0.3923,0.5941
19/08/2019 19:00,0.6159,0.278,0.3546,0.7029,0.3969,0.4232,0.3106,0.5138,0.4068,0.5995
19/08/2019 20:00,0.5736,0.265,0.3782,0.6743,0.3983,0.4271,0.282,0.5119,0.4214,0.5848
19/08/2019 21:00,0.5213,0.2479,0.3705,0.6152,0.3897,0.4289,0.2457,0.4814,0.4599,0.5504
19/08/2019 22:00,0.4403,0.2252,0.3402,0.5136,0.3854,0.4216,0.2351,0.4288,0.5106,0.4942
19/08/2019 23:00,0.3606,0.1992,0.3092,0.4715,0.3926,0.4125,0.2214,0.3738,0.5461,0.4362
20/08/2019 00:00,0.2981,0.1724,0.2869,0.4743,0.3998,0.4031,0.2051,0.3221,0.5417,0.382
20/08/2019 01:00,0.2361,0.1508,0.2619,0.4637,0.3883,0.3883,0.1872,0.2743,0.518,0.348
20/08/2019 02:00,0.1884,0.1407,0.2395,0.4673,0.3754,0.3781,0.1643,0.2298,0.4822,0.3207
20/08/2019 03:00,0.1654,0.1427,0.2246,0.4479,0.3598,0.3673,0.1427,0.2002,0.4421,0.3216
20/08/2019 04:00,0.1633,0.1496,0.2136,0.4041,0.3458,0.3566,0.1214,0.1914,0.3952,0.3111
20/08/2019 05:00,0.1686,0.1581,0.197,0.4763,0.332,0.3345,0.1084,0.1863,0.3695,0.2851
20/08/2019 06:00,0.1797,0.1732,0.1962,0.5962,0.175,0.2894,0.0852,0.1839,0.343,0.3899
20/08/2019 07:00,0.191,0.1999,0.2273,0.6618,0.1225,0.2768,0.062,0.2158,0.3335,0.5377
20/08/2019 08:00,0.1976,0.2325,0.263,0.7069,0.0662,0.2716,0.0683,0.2389,0.3083,0.6595
20/08/2019 09:00,0.1946,0.2636,0.2917,0.7441,0.0336,0.2663,0.0742,0.247,0.2828,0.7291
20/08/2019 10:00,0.195,0.2826,0.3033,0.7753,0.0239,0.2614,0.0831,0.2486,0.2645,0.7503
20/08/2019 11:00,0.2039,0.2821,0.3031,0.7735,0.0236,0.2556,0.128,0.254,0.2516,0.7643
20/08/2019 12:00,0.2097,0.2697,0.2826,0.7565,0.0291,0.248,0.1921,0.2551,0.2504,0.7661
20/08/2019 13:00,0.1937,0.2503,0.2584,0.7542,0.0402,0.2384,0.2382,0.2417,0.2598,0.7417
20/08/2019 14:00,0.1609,0.2256,0.2406,0.727,0.0599,0.2303,0.272,0.2074,0.2891,0.6805
20/08/2019 15:00,0.1215,0.1982,0.2277,0.6865,0.0758,0.2159,0.2957,0.1655,0.3096,0.6017
20/08/2019 16:00,0.0841,0.1708,0.212,0.6574,0.0796,0.1953,0.2742,0.1292,0.3031,0.4776
20/08/2019 17:00,0.0574,0.1548,0.1996,0.6631,0.0882,0.1731,0.201,0.1002,0.2853,0.3694
20/08/2019 18:00,0.0506,0.1529,0.1973,0.6781,0.1623,0.1598,0.1625,0.0886,0.273,0.3289
20/08/2019 19:00,0.0624,0.1611,0.1945,0.6551,0.301,0.154,0.1653,0.0807,0.2694,0.3104
20/08/2019 20:00,0.0915,0.1743,0.1889,0.6285,0.4683,0.1499,0.1747,0.0716,0.2657,0.2767
20/08/2019 21:00,0.1127,0.1902,0.1854,0.5846,0.5761,0.1509,0.1728,0.0638,0.2645,0.2355
20/08/2019 22:00,0.109,0.2034,0.1865,0.4888,0.6076,0.158,0.1671,0.0545,0.2669,0.2035
20/08/2019 23:00,0.0918,0.2084,0.1815,0.4174,0.5967,0.1716,0.1524,0.0444,0.2791,0.1832
21/08/2019 00:00,0.0674,0.2015,0.1766,0.4063,0.5494,0.1871,0.1409,0.038,0.2891,0.1582
21/08/2019 01:00,0.0435,0.1797,0.1755,0.3957,0.512,0.1924,0.14,0.0362,0.2891,0.1503
21/08/2019 02:00,0.0252,0.1476,0.1884,0.3876,0.5048,0.1836,0.1506,0.0373,0.2669,0.1522
21/08/2019 03:00,0.0155,0.1072,0.1958,0.3614,0.512,0.1708,0.1737,0.0413,0.2246,0.1623
21/08/2019 04:00,0.0124,0.0669,0.1902,0.2982,0.5048,0.1637,0.201,0.0472,0.1697,0.1637
21/08/2019 05:00,0.0117,0.039,0.1677,0.2934,0.4595,0.1659,0.2256,0.0502,0.1246,0.1648
21/08/2019 06:00,0.0116,0.0238,0.1481,0.3845,0.2905,0.1588,0.2382,0.0387,0.0945,0.246
21/08/2019 07:00,0.0135,0.0221,0.1453,0.4425,0.212,0.1683,0.2642,0.046,0.0749,0.2884
21/08/2019 08:00,0.0181,0.0264,0.1494,0.4666,0.2467,0.2038,0.3629,0.0568,0.0682,0.331
21/08/2019 09:00,0.0261,0.0323,0.1539,0.4655,0.2021,0.2493,0.4293,0.0698,0.0698,0.3617
21/08/2019 10:00,0.031,0.0426,0.1606,0.4356,0.1377,0.2884,0.4892,0.079,0.0796,0.3799
21/08/2019 11:00,0.0324,0.0556,0.1682,0.4047,0.0855,0.3136,0.5605,0.0835,0.0984,0.3905
21/08/2019 12:00,0.0248,0.0637,0.1699,0.3718,0.0529,0.3292,0.6341,0.0829,0.1239,0.3847
21/08/2019 13:00,0.0144,0.0637,0.161,0.3339,0.0361,0.3438,0.692,0.0753,0.1511,0.3557
21/08/2019 14:00,0.0071,0.0577,0.1403,0.2894,0.0361,0.3657,0.7139,0.0578,0.1885,0.3007
21/08/2019 15:00,0.0013,0.0477,0.1159,0.2337,0.0458,0.3824,0.7119,0.0354,0.2367,0.2563
21/08/2019 16:00,0.0,0.0392,0.0925,0.1929,0.065,0.3963,0.71,0.0155,0.2967,0.2196
21/08/2019 17:00,0.0,0.0358,0.0754,0.2247,0.098,0.4163,0.7149,0.0035,0.3709,0.2088
21/08/2019 18:00,0.0,0.035,0.0734,0.272,0.1731,0.4469,0.7235,0.0001,0.4733,0.2327
21/08/2019 19:00,0.0,0.036,0.0852,0.2929,0.2777,0.4642,0.7245,0.0,0.5738,0.2342
21/08/2019 20:00,0.0003,0.0397,0.1037,0.2898,0.357,0.4743,0.7149,0.0046,0.6216,0.2455
21/08/2019 21:00,0.0024,0.0499,0.1217,0.2546,0.374,0.482,0.711,0.0283,0.6655,0.2435
21/08/2019 22:00,0.0056,0.067,0.1423,0.2164,0.3725,0.4825,0.6605,0.0694,0.7212,0.2164
21/08/2019 23:00,0.0098,0.0878,0.1614,0.1728,0.3868,0.4807,0.6125,0.1119,0.7038,0.1886
22/08/2019 00:00,0.0165,0.1121,0.1797,0.1391,0.3969,0.4723,0.5361,0.1515,0.7732,0.1794
22/08/2019 01:00,0.0276,0.146,0.2034,0.1307,0.3883,0.4548,0.473,0.1869,0.8097,0.184
22/08/2019 02:00,0.0474,0.1929,0.2323,0.1358,0.3697,0.4307,0.4169,0.195,0.8345,0.1968
22/08/2019 03:00,0.0668,0.2394,0.2674,0.1465,0.3334,0.3986,0.3872,0.1778,0.8655,0.2303
22/08/2019 04:00,0.0858,0.2701,0.304,0.1047,0.2997,0.3711,0.4033,0.1569,0.8923,0.2542
22/08/2019 05:00,0.0965,0.2795,0.3187,0.0626,0.2802,0.3564,0.4033,0.1402,0.914,0.24
22/08/2019 06:00,0.1042,0.2613,0.3307,0.0698,0.1539,0.3447,0.4443,0.1092,0.9211,0.252
22/08/2019 07:00,0.1093,0.2312,0.3587,0.0893,0.0571,0.3698,0.4194,0.1092,0.9008,0.3008
22/08/2019 08:00,0.1143,0.205,0.3834,0.1225,0.0425,0.4037,0.4045,0.1419,0.868,0.3359
22/08/2019 09:00,0.1097,0.1979,0.395,0.1414,0.0524,0.4303,0.4667,0.1697,0.7866,0.4369
22/08/2019 10:00,0.1072,0.2047,0.4057,0.1521,0.0488,0.4494,0.514,0.1915,0.6486,0.57
22/08/2019 11:00,0.1078,0.2161,0.4119,0.156,0.0402,0.467,0.53,0.2099,0.5564,0.6423
22/08/2019 12:00,0.1039,0.2192,0.402,0.1583,0.0319,0.4824,0.5214,0.2188,0.4718,0.6434
22/08/2019 13:00,0.0967,0.2143,0.401,0.1633,0.0276,0.5023,0.5029,0.2133,0.417,0.605
22/08/2019 14:00,0.0884,0.2071,0.405,0.1798,0.0291,0.5223,0.4917,0.1989,0.4185,0.5785
22/08/2019 15:00,0.0865,0.204,0.3914,0.1822,0.0357,0.5355,0.4667,0.1864,0.4852,0.5268
22/08/2019 16:00,0.0952,0.1873,0.3539,0.2044,0.0524,0.5269,0.4206,0.1728,0.5909,0.4396
22/08/2019 17:00,0.1126,0.1753,0.3224,0.3101,0.0803,0.5153,0.3811,0.1565,0.6819,0.3972
22/08/2019 18:00,0.1341,0.1654,0.2962,0.434,0.1368,0.5219,0.3592,0.1538,0.7303,0.4269
22/08/2019 19:00,0.1525,0.1635,0.2546,0.4655,0.2408,0.5129,0.3508,0.1542,0.7571,0.4755
22/08/2019 20:00,0.1665,0.1709,0.2187,0.4394,0.4012,0.4675,0.3424,0.1599,0.78,0.5065
22/08/2019 21:00,0.1634,0.179,0.2131,0.4186,0.5789,0.4156,0.3153,0.1691,0.8469,0.5017
22/08/2019 22:00,0.1408,0.1859,0.2293,0.4117,0.6693,0.3689,0.2832,0.1673,0.8958,0.4648
22/08/2019 23:00,0.1125,0.2055,0.2448,0.4335,0.6705,0.3231,0.2576,0.1579,0.917,0.387
23/08/2019 00:00,0.0856,0.2237,0.2707,0.463,0.6222,0.282,0.2414,0.1453,0.9051,0.3315
23/08/2019 01:00,0.0616,0.2354,0.276,0.4807,0.5789,0.2479,0.2287,0.1276,0.8496,0.262
23/08/2019 02:00,0.044,0.2423,0.2973,0.4972,0.5621,0.2233,0.2298,0.1123,0.7551,0.2318
23/08/2019 03:00,0.0319,0.2189,0.3196,0.4768,0.5522,0.2059,0.2457,0.1005,0.6577,0.2524
23/08/2019 04:00,0.0246,0.2028,0.3379,0.4379,0.5408,0.1907,0.262,0.0913,0.5402,0.2743
23/08/2019 05:00,0.0207,0.1895,0.3505,0.4129,0.5178,0.1774,0.2675,0.0795,0.445,0.281
23/08/2019 06:00,0.0155,0.1766,0.3554,0.4252,0.3797,0.1424,0.2351,0.0441,0.3709,0.3139
23/08/2019 07:00,0.0081,0.159,0.372,0.4587,0.2945,0.1295,0.2183,0.0144,0.3499,0.4936
23/08/2019 08:00,0.0077,0.1373,0.3851,0.4922,0.2919,0.1396,0.2214,0.0039,0.3417,0.659
23/08/2019 09:00,0.0122,0.1161,0.3886,0.5069,0.4508,0.1474,0.2163,0.0026,0.3681,0.7499
23/08/2019 10:00,0.0118,0.0971,0.3755,0.4919,0.512,0.1516,0.2225,0.0027,0.3596,0.8034
23/08/2019 11:00,0.0087,0.0796,0.3572,0.4712,0.4756,0.1503,0.2329,0.0018,0.2904,0.8228
23/08/2019 12:00,0.0037,0.0617,0.337,0.4474,0.4245,0.1445,0.2533,0.0004,0.2412,0.8161
23/08/2019 13:00,0.0009,0.0441,0.3079,0.4216,0.364,0.1373,0.282,0.0,0.247,0.7837
23/08/2019 14:00,0.0016,0.0286,0.2711,0.403,0.2997,0.1311,0.3014,0.0,0.2401,0.7142
23/08/2019 15:00,0.006,0.017,0.2243,0.3991,0.2503,0.1237,0.2957,0.0003,0.215,0.6118
23/08/2019 16:00,0.019,0.0096,0.1801,0.3856,0.2372,0.1143,0.2631,0.0035,0.2046,0.4702
23/08/2019 17:00,0.0405,0.0049,0.1511,0.3227,0.288,0.1111,0.2051,0.0149,0.216,0.3556
23/08/2019 18:00,0.0701,0.0032,0.1316,0.2821,0.4712,0.126,0.1435,0.0467,0.2401,0.3269
23/08/2019 19:00,0.1068,0.0046,0.1046,0.2525,0.6327,0.159,0.1374,0.1059,0.2447,0.266
23/08/2019 20:00,0.1477,0.0067,0.0773,0.2338,0.6979,0.181,0.1524,0.1837,0.2182,0.2087
23/08/2019 21:00,0.1892,0.0094,0.0582,0.252,0.729,0.185,0.1804,0.252,0.2066,0.1629
23/08/2019 22:00,0.2166,0.0154,0.0434,0.2604,0.7333,0.1848,0.2061,0.2854,0.1945,0.1326
23/08/2019 23:00,0.2185,0.0252,0.0333,0.2866,0.716,0.187,0.2225,0.2851,0.1965,0.1012
24/08/2019 00:00,0.2025,0.0373,0.0253,0.3629,0.6874,0.1877,0.2382,0.2698,0.2214,0.0824
24/08/2019 01:00,0.1743,0.0478,0.0185,0.4021,0.6248,0.1848,0.2533,0.2542,0.2645,0.0756
24/08/2019 02:00,0.1384,0.054,0.0138,0.3898,0.5365,0.1802,0.2576,0.2409,0.3335,0.0704
24/08/2019 03:00,0.1057,0.0556,0.0115,0.3788,0.4625,0.1721,0.2308,0.2134,0.4317,0.0643
24/08/2019 04:00,0.0838,0.0606,0.0141,0.3478,0.4027,0.1599,0.1961,0.1725,0.524,0.0463
24/08/2019 05:00,0.0632,0.0686,0.0209,0.3519,0.3458,0.1444,0.1862,0.1198,0.5795,0.0192
24/08/2019 06:00,0.0466,0.0767,0.0274,0.3718,0.2221,0.1162,0.1785,0.0678,0.612,0.0075
24/08/2019 07:00,0.0346,0.0866,0.0343,0.3809,0.1114,0.0831,0.1453,0.0428,0.6794,0.0003
24/08/2019 08:00,0.0293,0.1033,0.0416,0.3661,0.0571,0.0767,0.1366,0.0395,0.6966,0.0
24/08/2019 09:00,0.0334,0.1209,0.0472,0.3372,0.0434,0.0911,0.1418,0.0499,0.7303,0.0
24/08/2019 10:00,0.0414,0.1427,0.0517,0.3119,0.0604,0.1115,0.1409,0.0665,0.7653,0.0
24/08/2019 11:00,0.0374,0.1642,0.058,0.2749,0.091,0.1335,0.1297,0.0745,0.7857,0.0
24/08/2019 12:00,0.0288,0.1747,0.0653,0.2333,0.1169,0.1512,0.1222,0.0732,0.8011,0.0
24/08/2019 13:00,0.0177,0.1837,0.0728,0.1837,0.1483,0.1592,0.1132,0.0684,0.8002,0.0
24/08/2019 14:00,0.0081,0.1988,0.0813,0.1212,0.1711,0.1565,0.1069,0.0624,0.78,0.0
24/08/2019 15:00,0.0026,0.2167,0.093,0.0738,0.1821,0.1439,0.103,0.0553,0.7246,0.0022
24/08/2019 16:00,0.0016,0.2418,0.1125,0.054,0.2043,0.1347,0.1053,0.0538,0.6706,0.0153
24/08/2019 17:00,0.0016,0.2785,0.1396,0.0366,0.2516,0.1414,0.1108,0.0707,0.6216,0.038
24/08/2019 18:00,0.0016,0.3207,0.1738,0.0144,0.2997,0.165,0.1092,0.112,0.6092,0.0663
24/08/2019 19:00,0.0072,0.3424,0.1964,0.0014,0.2997,0.1979,0.1022,0.1634,0.6244,0.0955
24/08/2019 20:00,0.0173,0.3316,0.2015,0.0003,0.2564,0.2288,0.0796,0.2045,0.6325,0.1358
24/08/2019 21:00,0.0333,0.3056,0.2093,0.0089,0.2198,0.2491,0.0497,0.2316,0.6499,0.1766
24/08/2019 22:00,0.0527,0.2783,0.2116,0.044,0.1946,0.254,0.0167,0.2424,0.6629,0.2062
24/08/2019 23:00,0.072,0.2516,0.2071,0.1115,0.1711,0.2433,0.003,0.2325,0.6655,0.2162
25/08/2019 00:00,0.0773,0.2194,0.1952,0.2049,0.1548,0.2174,0.0014,0.2046,0.6486,0.2185
25/08/2019 01:00,0.0616,0.1886,0.1791,0.2789,0.1368,0.1882,0.003,0.1658,0.612,0.2184
25/08/2019 02:00,0.0358,0.1614,0.1633,0.3253,0.1225,0.1639,0.0045,0.1258,0.5867,0.2059
25/08/2019 03:00,0.015,0.1348,0.1429,0.3563,0.1185,0.1433,0.0027,0.0944,0.549,0.1972
25/08/2019 04:00,0.0045,0.1136,0.1243,0.3632,0.1061,0.1256,0.0006,0.0766,0.4927,0.1795
25/08/2019 05:00,0.0009,0.0964,0.1067,0.3611,0.0875,0.1093,0.0,0.0659,0.4539,0.1133
25/08/2019 06:00,0.0001,0.0781,0.0873,0.4431,0.0444,0.0874,0.0,0.0459,0.4141,0.0611
25/08/2019 07:00,0.0,0.0635,0.0801,0.4912,0.0311,0.0575,0.0,0.0289,0.4141,0.0545
25/08/2019 08:00,0.0001,0.0565,0.0871,0.5324,0.0448,0.0406,0.0,0.0225,0.4599,0.0752
25/08/2019 09:00,0.0012,0.0586,0.1039,0.5611,0.0555,0.0455,0.0,0.0262,0.4703,0.1254
25/08/2019 10:00,0.0042,0.0629,0.111,0.6174,0.0662,0.0579,0.0,0.029,0.445,0.2055
25/08/2019 11:00,0.0045,0.0637,0.1021,0.6765,0.0566,0.0644,0.0,0.0216,0.401,0.2792
25/08/2019 12:00,0.0017,0.0612,0.0835,0.6772,0.0319,0.0656,0.0,0.0105,0.3865,0.324
25/08/2019 13:00,0.0004,0.0585,0.0631,0.6527,0.0205,0.0651,0.0,0.0021,0.3695,0.3272
25/08/2019 14:00,0.0004,0.0611,0.0544,0.6943,0.042,0.0722,0.0001,0.0,0.3175,0.3039
25/08/2019 15:00,0.0021,0.0737,0.0696,0.7524,0.0709,0.0849,0.0,0.0001,0.2622,0.2966
25/08/2019 16:00,0.0073,0.093,0.1137,0.8104,0.0508,0.098,0.0,0.0042,0.2182,0.2899
25/08/2019 17:00,0.0193,0.1178,0.1707,0.8181,0.0349,0.1074,0.0,0.036,0.2066,0.3447
25/08/2019 18:00,0.0451,0.1443,0.2172,0.7712,0.074,0.1329,0.0002,0.1019,0.2574,0.4509
25/08/2019 19:00,0.0667,0.1549,0.2593,0.6645,0.1107,0.1645,0.0089,0.1768,0.3652,0.4853
25/08/2019 20:00,0.0813,0.1455,0.2875,0.6072,0.1567,0.1823,0.0128,0.2278,0.4808,0.4745
25/08/2019 21:00,0.0991,0.1231,0.2798,0.608,0.2302,0.184,0.0121,0.2454,0.524,0.4421
25/08/2019 22:00,0.1192,0.0926,0.2438,0.6363,0.279,0.1738,0.0147,0.2338,0.5417,0.3926
25/08/2019 23:00,0.1396,0.0609,0.2076,0.6372,0.3157,0.1535,0.0147,0.2051,0.5622,0.3147
26/08/2019 00:00,0.146,0.0363,0.1751,0.5895,0.3403,0.1285,0.0131,0.1684,0.5607,0.227
26/08/2019 01:00,0.1337,0.0214,0.1532,0.5331,0.3486,0.1026,0.0085,0.1294,0.5952,0.1755
26/08/2019 02:00,0.1048,0.0138,0.1433,0.4889,0.3334,0.0789,0.003,0.0943,0.5895,0.1493
26/08/2019 03:00,0.0729,0.0093,0.1306,0.4288,0.2867,0.0592,0.0,0.0669,0.5838,0.1294
26/08/2019 04:00,0.0464,0.0075,0.1178,0.3626,0.2528,0.0447,0.0,0.0515,0.5738,0.1105
26/08/2019 05:00,0.0293,0.0076,0.1009,0.3084,0.2165,0.0367,0.0,0.048,0.5665,0.0904
26/08/2019 06:00,0.0198,0.0078,0.0823,0.2871,0.1153,0.0308,0.0,0.0388,0.5476,0.0591
26/08/2019 07:00,0.0133,0.0084,0.074,0.2962,0.0638,0.0265,0.0,0.0253,0.5622,0.0564
26/08/2019 08:00,0.0101,0.0104,0.0806,0.2634,0.0468,0.0287,0.0,0.0222,0.6175,0.1099
26/08/2019 09:00,0.0132,0.0123,0.0989,0.2439,0.0571,0.0369,0.0,0.0319,0.6832,0.1822
26/08/2019 10:00,0.0133,0.0136,0.1043,0.234,0.0771,0.0496,0.0,0.0359,0.7269,0.2135
26/08/2019 11:00,0.0063,0.0141,0.0975,0.2287,0.0987,0.0601,0.0,0.0326,0.7509,0.2146
26/08/2019 12:00,0.0007,0.0142,0.0941,0.2173,0.1054,0.0646,0.0001,0.0246,0.7477,0.2057
26/08/2019 13:00,0.0,0.0145,0.0951,0.2007,0.098,0.0647,0.0033,0.0206,0.7347,0.196
26/08/2019 14:00,0.0008,0.0155,0.0992,0.1742,0.0973,0.0654,0.0121,0.0252,0.7062,0.1932
26/08/2019 15:00,0.0144,0.0179,0.1134,0.1761,0.1177,0.0691,0.0131,0.0414,0.6629,0.2138
26/08/2019 16:00,0.0365,0.0214,0.1415,0.191,0.1791,0.079,0.0114,0.0754,0.623,0.2329
26/08/2019 17:00,0.0563,0.027,0.176,0.208,0.3334,0.0974,0.0185,0.1383,0.6564,0.2683
26/08/2019 18:00,0.0763,0.0353,0.2082,0.1862,0.5747,0.125,0.0403,0.2213,0.6918,0.3635
26/08/2019 19:00,0.0823,0.0446,0.2291,0.1438,0.6766,0.1459,0.0831,0.2759,0.7109,0.3782
26/08/2019 20:00,0.0743,0.0584,0.2405,0.1112,0.6314,0.1479,0.1084,0.2841,0.7002,0.3452
26/08/2019 21:00,0.0698,0.0728,0.2364,0.1026,0.5365,0.1367,0.1124,0.2677,0.6757,0.303
26/08/2019 22:00,0.0687,0.0821,0.2182,0.096,0.4376,0.1204,0.1053,0.2382,0.6366,0.2726
26/08/2019 23:00,0.072,0.0888,0.1913,0.0996,0.35,0.105,0.0796,0.2065,0.6189,0.2668
27/08/2019 00:00,0.0774,0.0953,0.1658,0.1037,0.2713,0.0944,0.0531,0.1745,0.6148,0.2644
27/08/2019 01:00,0.0823,0.0981,0.1477,0.1073,0.1652,0.0879,0.037,0.1456,0.6106,0.2683
27/08/2019 02:00,0.0812,0.0965,0.1345,0.1149,0.0673,0.0839,0.0278,0.1231,0.5909,0.249
27/08/2019 03:00,0.0735,0.0885,0.1213,0.1416,0.037,0.0786,0.0204,0.106,0.5417,0.218
27/08/2019 04:00,0.0614,0.0784,0.1088,0.1289,0.0627,0.0718,0.0185,0.0954,0.4837,0.2107
27/08/2019 05:00,0.0432,0.0705,0.0933,0.0764,0.0679,0.065,0.0225,0.0815,0.4273,0.1525
27/08/2019 06:00,0.0237,0.0617,0.0725,0.0665,0.0344,0.0561,0.0266,0.0465,0.378,0.1091
27/08/2019 07:00,0.0088,0.0561,0.0636,0.0958,0.0051,0.0441,0.0232,0.0185,0.3681,0.1249
27/08/2019 08:00,0.0055,0.0583,0.0718,0.1318,0.0025,0.0402,0.0423,0.0086,0.4317,0.1935
27/08/2019 09:00,0.0098,0.0706,0.0917,0.1675,0.025,0.0438,0.0514,0.0186,0.4972,0.277
27/08/2019 10:00,0.0146,0.0882,0.1125,0.2045,0.0923,0.0512,0.0503,0.0254,0.5358,0.3683
27/08/2019 11:00,0.0124,0.1032,0.126,0.236,0.1548,0.057,0.0595,0.0203,0.552,0.438
27/08/2019 12:00,0.0068,0.1144,0.1294,0.2649,0.2267,0.0592,0.0866,0.0115,0.549,0.4675
27/08/2019 13:00,0.0029,0.1297,0.1284,0.2859,0.2841,0.0616,0.1314,0.0059,0.5254,0.4677
27/08/2019 14:00,0.0019,0.1552,0.1356,0.2871,0.309,0.0664,0.1775,0.0037,0.4763,0.4621
27/08/2019 15:00,0.0045,0.1926,0.1649,0.3062,0.313,0.0722,0.2163,0.0044,0.3981,0.4733
27/08/2019 16:00,0.0065,0.2308,0.2119,0.3891,0.3143,0.0836,0.2298,0.0073,0.3295,0.4656
27/08/2019 17:00,0.0053,0.2615,0.2703,0.4867,0.2932,0.1003,0.2436,0.0157,0.3228,0.4919
27/08/2019 18:00,0.0054,0.2815,0.3343,0.5415,0.2638,0.1191,0.2372,0.0403,0.3472,0.5551
27/08/2019 19:00,0.0058,0.2783,0.3738,0.5564,0.2043,0.1381,0.2642,0.077,0.4141,0.5577
27/08/2019 20:00,0.0099,0.2547,0.3606,0.5342,0.1412,0.1496,0.3188,0.1136,0.524,0.5499
27/08/2019 21:00,0.0175,0.2159,0.3167,0.5056,0.1351,0.1552,0.3641,0.1347,0.6433,0.5487
27/08/2019 22:00,0.0435,0.1805,0.2874,0.4882,0.1465,0.1559,0.386,0.1393,0.7062,0.5214
27/08/2019 23:00,0.1027,0.1522,0.2575,0.4685,0.1691,0.169,0.4169,0.1425,0.7269,0.4315
28/08/2019 00:00,0.1727,0.1267,0.2263,0.4485,0.1989,0.2009,0.4505,0.1447,0.7612,0.3989
28/08/2019 01:00,0.2207,0.103,0.185,0.4373,0.2087,0.2325,0.4617,0.1507,0.8197,0.404
28/08/2019 02:00,0.2293,0.0829,0.1577,0.4293,0.2098,0.2493,0.4842,0.1595,0.8197,0.4229
28/08/2019 03:00,0.2099,0.0687,0.1501,0.389,0.2256,0.2478,0.4642,0.1617,0.836,0.4292
28/08/2019 04:00,0.1827,0.061,0.1487,0.2794,0.2564,0.2429,0.4181,0.1537,0.7866,0.4312
28/08/2019 05:00,0.1648,0.0546,0.1401,0.2025,0.254,0.2406,0.386,0.1348,0.7653,0.3598
28/08/2019 06:00,0.1528,0.0472,0.1194,0.2187,0.1701,0.2285,0.3282,0.1004,0.78,0.2658
