time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SE,SI,SK,BA,RS
04/01/2015 03:00,0.5631,0.1847,0.2208,0.3574,0.6653,0.4899,0.5051,0.6392,0.2471,0.4944,0.1762,0.2093,0.2942,0.2272,0.4166,0.0994,0.5685,0.6228,0.2367,0.7643,0.0001,0.4288,0.1364,0.4609,0.6897,0.3011,0.5225,0.6542,0.2861,0.1534,0.645,0.0429,0.2416,0.2272,0.0001
04/01/2015 04:00,0.8006,0.201,0.252,0.2886,0.7026,0.4778,0.4897,0.6192,0.2421,0.4934,0.1497,0.2094,0.3122,0.2388,0.5452,0.1071,0.5399,0.635,0.1989,0.7814,0.0001,0.4331,0.1364,0.4429,0.678,0.3074,0.4808,0.6743,0.3096,0.1536,0.651,0.0668,0.486,0.2388,0.0001
04/01/2015 05:00,0.8279,0.2301,0.2829,0.2242,0.7233,0.4616,0.4926,0.6104,0.2369,0.5124,0.128,0.2134,0.3273,0.2572,0.6595,0.1127,0.5119,0.6489,0.1909,0.8141,0.0001,0.422,0.1332,0.431,0.6646,0.3161,0.4471,0.6838,0.3177,0.1606,0.6562,0.0874,0.5023,0.2572,0.0001
04/01/2015 06:00,0.8498,0.2286,0.2772,0.1422,0.7248,0.4508,0.4982,0.611,0.2316,0.5236,0.1112,0.2228,0.3292,0.3009,0.7347,0.1214,0.4779,0.6671,0.1729,0.845,0.0001,0.4068,0.1291,0.4206,0.6551,0.3204,0.4478,0.7091,0.3349,0.153,0.6582,0.0874,0.5001,0.3009,0.0001
04/01/2015 07:00,0.872,0.2227,0.2075,0.0839,0.7201,0.4521,0.4976,0.6079,0.2242,0.5306,0.098,0.2348,0.3126,0.336,0.795,0.1342,0.4266,0.6857,0.1658,0.8541,0.0001,0.3992,0.1267,0.4315,0.6474,0.3296,0.4771,0.7249,0.3405,0.1289,0.6682,0.0955,0.5694,0.336,0.0001
04/01/2015 08:00,0.891,0.2078,0.1729,0.0754,0.713,0.442,0.4701,0.6004,0.1953,0.5281,0.0845,0.2455,0.302,0.3689,0.831,0.151,0.406,0.7451,0.1939,0.8554,0.0065,0.3678,0.1228,0.4195,0.6382,0.3388,0.5068,0.7445,0.3185,0.1041,0.661,0.0779,0.6084,0.3689,0.0065
04/01/2015 09:00,0.9137,0.1596,0.1748,0.0945,0.7044,0.4212,0.4177,0.6068,0.1356,0.5113,0.0719,0.2543,0.3011,0.3836,0.8715,0.1663,0.438,0.7938,0.157,0.8564,0.0319,0.3116,0.0962,0.414,0.63,0.3455,0.5148,0.7591,0.1768,0.1363,0.6341,0.0636,0.6688,0.3836,0.0319
04/01/2015 10:00,0.9239,0.117,0.1956,0.1357,0.7013,0.4246,0.379,0.6028,0.1032,0.4878,0.0701,0.2452,0.316,0.3602,0.9227,0.1774,0.4879,0.832,0.1269,0.8536,0.1539,0.2473,0.0729,0.4084,0.6184,0.3474,0.464,0.7834,0.0593,0.1945,0.6081,0.0773,0.7143,0.3602,0.1539
04/01/2015 11:00,0.9265,0.1108,0.2688,0.1631,0.7156,0.431,0.3529,0.5967,0.1033,0.4779,0.0776,0.2433,0.3226,0.3977,0.934,0.1983,0.4921,0.8406,0.1714,0.8513,0.4992,0.2123,0.0675,0.4439,0.6149,0.3396,0.4175,0.803,0.0379,0.2364,0.5927,0.0864,0.7239,0.3977,0.4992
04/01/2015 12:00,0.9227,0.1082,0.3858,0.1774,0.7161,0.4459,0.3433,0.5996,0.1038,0.4738,0.0806,0.2568,0.3005,0.4258,0.9218,0.2238,0.4679,0.8494,0.1917,0.8557,0.8144,0.2074,0.0967,0.4086,0.6003,0.3333,0.374,0.8044,0.035,0.2819,0.5866,0.0659,0.7058,0.4258,0.8144
04/01/2015 13:00,0.9123,0.0988,0.549,0.1733,0.7229,0.4447,0.3448,0.6158,0.101,0.4487,0.0787,0.2746,0.2732,0.4043,0.8982,0.2325,0.429,0.8588,0.1667,0.8611,0.851,0.1972,0.0891,0.3442,0.5844,0.3373,0.3557,0.7983,0.0301,0.3536,0.5861,0.0791,0.6902,0.4043,0.851
04/01/2015 14:00,0.8998,0.1115,0.6395,0.1605,0.7458,0.4391,0.3549,0.6329,0.1006,0.4111,0.0735,0.2866,0.2737,0.3593,0.8794,0.2375,0.3655,0.8726,0.1468,0.8655,0.823,0.1969,0.115,0.2919,0.5776,0.3498,0.3494,0.7956,0.0238,0.4802,0.5727,0.1253,0.6686,0.3593,0.823
04/01/2015 15:00,0.8807,0.1355,0.6566,0.1556,0.7647,0.4249,0.3678,0.6254,0.1025,0.3833,0.0761,0.3023,0.3079,0.3215,0.8646,0.2469,0.3632,0.8761,0.1493,0.8642,0.8327,0.2004,0.1145,0.2297,0.5563,0.3574,0.3418,0.801,0.022,0.5434,0.5448,0.1515,0.6727,0.3215,0.8327
04/01/2015 16:00,0.8486,0.1392,0.6622,0.1458,0.7626,0.3993,0.3625,0.603,0.1285,0.3573,0.0843,0.3148,0.3129,0.2772,0.8371,0.2641,0.376,0.8762,0.1374,0.8426,0.8301,0.1906,0.1125,0.1796,0.5513,0.3669,0.3464,0.8011,0.0363,0.5568,0.4936,0.1385,0.6912,0.2772,0.8301
04/01/2015 17:00,0.8429,0.1436,0.6462,0.1279,0.7537,0.3699,0.3477,0.5792,0.1549,0.3389,0.0958,0.312,0.3826,0.2468,0.8344,0.2816,0.3471,0.8705,0.1149,0.8084,0.809,0.1777,0.1084,0.1436,0.5501,0.381,0.3369,0.7892,0.0579,0.5515,0.4665,0.0847,0.6827,0.2468,0.809
04/01/2015 18:00,0.8337,0.1591,0.5967,0.0987,0.7499,0.3401,0.3276,0.5507,0.1623,0.3241,0.1056,0.3019,0.5023,0.2081,0.8234,0.2844,0.3318,0.8545,0.0969,0.7762,0.785,0.1844,0.1064,0.1331,0.5208,0.4,0.3199,0.7665,0.0851,0.5517,0.4359,0.0552,0.6662,0.2081,0.785
04/01/2015 19:00,0.8211,0.1841,0.5729,0.0668,0.7339,0.3091,0.3127,0.5253,0.1603,0.3057,0.1164,0.2921,0.5926,0.1693,0.8142,0.2939,0.3346,0.8289,0.0884,0.7707,0.7563,0.2107,0.0942,0.167,0.5135,0.406,0.3151,0.7387,0.1078,0.5573,0.3924,0.056,0.6138,0.1693,0.7563
04/01/2015 20:00,0.8019,0.2136,0.5507,0.0508,0.7076,0.2732,0.2999,0.5141,0.1538,0.2903,0.1258,0.2888,0.6643,0.153,0.8177,0.299,0.3528,0.8073,0.0881,0.763,0.7212,0.2427,0.0967,0.2445,0.5091,0.4108,0.3033,0.6994,0.1175,0.569,0.3493,0.0658,0.5768,0.153,0.7212
04/01/2015 21:00,0.7928,0.2312,0.4927,0.0451,0.677,0.2536,0.3,0.4885,0.1391,0.2928,0.1335,0.2984,0.693,0.1783,0.8175,0.3345,0.3778,0.7871,0.0907,0.7385,0.6745,0.263,0.1103,0.3228,0.515,0.4203,0.2885,0.6499,0.1257,0.5481,0.33,0.0898,0.5984,0.1783,0.6745
04/01/2015 22:00,0.8179,0.2165,0.3998,0.0392,0.632,0.24,0.3213,0.4468,0.123,0.3001,0.1365,0.2984,0.7227,0.209,0.8179,0.3685,0.3946,0.7454,0.091,0.6886,0.6322,0.2643,0.0967,0.3246,0.5324,0.4369,0.2747,0.5936,0.1202,0.4971,0.2936,0.1368,0.618,0.209,0.6322
04/01/2015 23:00,0.8166,0.1864,0.3758,0.0418,0.5977,0.2387,0.3464,0.4151,0.1069,0.3069,0.1328,0.3003,0.7227,0.23,0.8087,0.4022,0.3946,0.6938,0.0909,0.6599,0.5941,0.2545,0.078,0.2609,0.5208,0.4338,0.2549,0.5544,0.1171,0.4528,0.2536,0.1957,0.6019,0.23,0.5941
05/01/2015 00:00,0.7862,0.1711,0.3754,0.052,0.5479,0.2382,0.3597,0.3777,0.0934,0.3268,0.1239,0.3079,0.7061,0.2457,0.7834,0.4137,0.4036,0.6632,0.0927,0.6399,0.5773,0.2469,0.0717,0.2046,0.5013,0.4403,0.228,0.5221,0.1132,0.4339,0.2216,0.2259,0.5545,0.2457,0.5773
05/01/2015 01:00,0.736,0.1662,0.3677,0.0659,0.5112,0.2533,0.3537,0.3585,0.0834,0.3428,0.1156,0.3111,0.6856,0.2394,0.7419,0.4173,0.4278,0.6293,0.0977,0.6325,0.5406,0.2376,0.0789,0.1429,0.4794,0.459,0.2092,0.4937,0.0997,0.4295,0.1988,0.2462,0.4764,0.2394,0.5406
05/01/2015 02:00,0.6894,0.1648,0.3375,0.0718,0.4809,0.266,0.3466,0.3568,0.0763,0.3566,0.1143,0.3189,0.6726,0.2337,0.6988,0.4364,0.4429,0.6061,0.1047,0.6167,0.4801,0.2348,0.0899,0.0997,0.4386,0.4732,0.1899,0.4812,0.0759,0.4304,0.1592,0.2539,0.4068,0.2337,0.4801
05/01/2015 03:00,0.6701,0.1556,0.339,0.07,0.4726,0.2803,0.3104,0.3797,0.0742,0.3434,0.1145,0.3181,0.6905,0.2521,0.6765,0.4264,0.427,0.6249,0.1149,0.6114,0.415,0.2234,0.0908,0.0736,0.3685,0.4734,0.173,0.4563,0.0559,0.4564,0.1384,0.2123,0.3253,0.2521,0.415
05/01/2015 04:00,0.6517,0.1531,0.3576,0.0657,0.478,0.288,0.2667,0.4145,0.0771,0.3037,0.1138,0.3103,0.696,0.2964,0.6344,0.4255,0.4318,0.613,0.1307,0.5953,0.3773,0.2201,0.0832,0.0577,0.3221,0.4673,0.1768,0.4296,0.0417,0.4845,0.1253,0.1444,0.299,0.2964,0.3773
05/01/2015 05:00,0.6175,0.1643,0.3829,0.061,0.5303,0.3037,0.2306,0.4188,0.0843,0.2519,0.1112,0.3125,0.6917,0.3712,0.6027,0.402,0.4619,0.5803,0.1485,0.5726,0.3787,0.2204,0.0761,0.054,0.291,0.4656,0.182,0.4043,0.0359,0.4994,0.1116,0.1071,0.2592,0.3712,0.3787
05/01/2015 06:00,0.586,0.1671,0.3877,0.0567,0.55,0.3225,0.1845,0.4117,0.0933,0.1937,0.1059,0.3287,0.6577,0.3902,0.5447,0.3928,0.4796,0.551,0.1606,0.5644,0.3801,0.2121,0.0723,0.0515,0.2593,0.4373,0.179,0.3732,0.0373,0.5101,0.1045,0.0761,0.2163,0.3902,0.3801
05/01/2015 07:00,0.547,0.1637,0.3522,0.0525,0.5499,0.3261,0.1431,0.3968,0.1044,0.1557,0.1003,0.3347,0.6553,0.3807,0.4372,0.3903,0.4513,0.5235,0.1627,0.537,0.4628,0.2055,0.0629,0.0505,0.2182,0.4102,0.1855,0.3541,0.0393,0.4888,0.0988,0.0417,0.1703,0.3807,0.4628
05/01/2015 08:00,0.5047,0.161,0.3655,0.0414,0.5976,0.3308,0.1165,0.3758,0.1055,0.1442,0.0903,0.3345,0.7385,0.3979,0.3805,0.4062,0.4785,0.5103,0.1548,0.5245,0.74,0.2,0.0541,0.0559,0.1626,0.3918,0.1948,0.3312,0.0362,0.4724,0.0885,0.0079,0.1316,0.3979,0.74
05/01/2015 09:00,0.5712,0.1573,0.4069,0.0213,0.6431,0.3291,0.0952,0.366,0.0771,0.1368,0.0782,0.3314,0.7635,0.3915,0.4698,0.4029,0.5684,0.539,0.1182,0.5228,0.7863,0.1796,0.0408,0.062,0.1458,0.3808,0.2188,0.3318,0.014,0.5138,0.0799,0.0065,0.1676,0.3915,0.7863
05/01/2015 10:00,0.64,0.1606,0.436,0.0132,0.677,0.3147,0.0726,0.3692,0.0606,0.1202,0.0743,0.3347,0.7811,0.3661,0.5862,0.3923,0.5972,0.5636,0.0911,0.5204,0.7646,0.1795,0.0154,0.0661,0.1633,0.3676,0.2442,0.3596,0.0025,0.5757,0.0768,0.0154,0.2534,0.3661,0.7646
05/01/2015 11:00,0.7196,0.1653,0.4737,0.01,0.7005,0.2892,0.0571,0.3781,0.0692,0.111,0.0725,0.3377,0.797,0.3335,0.679,0.3924,0.6047,0.5652,0.0844,0.5133,0.7348,0.1797,0.0043,0.0679,0.1955,0.3503,0.2521,0.3777,0.003,0.6007,0.0715,0.0337,0.3895,0.3335,0.7348
05/01/2015 12:00,0.7619,0.155,0.5042,0.0086,0.6849,0.2527,0.0442,0.3931,0.0758,0.1122,0.0716,0.3392,0.8096,0.2849,0.7202,0.3918,0.5993,0.5583,0.0761,0.5002,0.6874,0.1708,0.0009,0.0684,0.2222,0.3462,0.2537,0.3691,0.0082,0.5773,0.07,0.0438,0.4783,0.2849,0.6874
05/01/2015 13:00,0.7683,0.14,0.4754,0.0098,0.6333,0.204,0.0339,0.4034,0.0792,0.1171,0.0692,0.3347,0.8112,0.2174,0.7236,0.3914,0.5849,0.5619,0.0682,0.4658,0.62,0.1549,0.0007,0.0757,0.2527,0.3499,0.2591,0.3717,0.0137,0.5441,0.0808,0.0399,0.4879,0.2174,0.62
05/01/2015 14:00,0.78,0.1395,0.4743,0.0137,0.5903,0.1761,0.0297,0.4066,0.0763,0.1167,0.067,0.3422,0.7992,0.1627,0.7421,0.391,0.5412,0.523,0.0734,0.4236,0.6011,0.143,0.0029,0.0885,0.2634,0.3544,0.2684,0.3966,0.0206,0.5433,0.0934,0.042,0.4824,0.1627,0.6011
05/01/2015 15:00,0.7932,0.1707,0.4661,0.0166,0.5308,0.1585,0.0295,0.3863,0.0759,0.102,0.0823,0.3619,0.7997,0.1226,0.7692,0.3805,0.481,0.4689,0.0888,0.3867,0.632,0.1506,0.0129,0.1007,0.2604,0.3714,0.2854,0.3959,0.0337,0.5355,0.0806,0.0298,0.5184,0.1226,0.632
05/01/2015 16:00,0.789,0.196,0.4149,0.0201,0.462,0.1342,0.0316,0.3383,0.0946,0.0841,0.1144,0.3751,0.8067,0.0872,0.7855,0.381,0.4339,0.434,0.0886,0.3349,0.6552,0.1533,0.0289,0.1107,0.2614,0.391,0.3226,0.3767,0.0638,0.4959,0.0653,0.0211,0.5873,0.0872,0.6552
05/01/2015 17:00,0.7997,0.1951,0.378,0.0244,0.3917,0.1111,0.0353,0.28,0.1057,0.0736,0.1356,0.3749,0.8059,0.0689,0.8102,0.38,0.3901,0.4025,0.0816,0.2907,0.6497,0.1482,0.0475,0.1321,0.2732,0.4187,0.3895,0.3433,0.0854,0.4518,0.056,0.0158,0.5102,0.0689,0.6497
05/01/2015 18:00,0.7759,0.1846,0.3504,0.0316,0.3365,0.0955,0.0417,0.2361,0.1112,0.0716,0.1461,0.3754,0.807,0.0597,0.7799,0.3786,0.349,0.3694,0.0731,0.2528,0.6753,0.1428,0.0618,0.1569,0.3008,0.4441,0.4074,0.3061,0.0794,0.428,0.0548,0.014,0.4367,0.0597,0.6753
05/01/2015 19:00,0.7077,0.1771,0.3705,0.0346,0.2957,0.0844,0.0516,0.2021,0.1162,0.0722,0.1484,0.3627,0.811,0.0613,0.7486,0.3493,0.3215,0.3304,0.0647,0.2161,0.6463,0.1397,0.0669,0.2,0.3207,0.4616,0.408,0.2701,0.07,0.4045,0.0499,0.0138,0.3537,0.0613,0.6463
05/01/2015 20:00,0.6936,0.1673,0.395,0.0352,0.2591,0.0712,0.0653,0.1781,0.1199,0.0757,0.1444,0.3612,0.8074,0.0758,0.7341,0.3206,0.3043,0.2807,0.0577,0.1791,0.5332,0.1316,0.0772,0.2223,0.3279,0.473,0.3971,0.2353,0.0622,0.3897,0.0537,0.0168,0.3403,0.0758,0.5332
05/01/2015 21:00,0.6451,0.1581,0.3737,0.0373,0.2256,0.0607,0.0789,0.1562,0.1222,0.0713,0.1365,0.366,0.8124,0.1096,0.6823,0.2854,0.2868,0.2274,0.0577,0.1479,0.4902,0.1262,0.0858,0.2513,0.3261,0.4862,0.3906,0.2051,0.0591,0.3828,0.0662,0.0237,0.3307,0.1096,0.4902
05/01/2015 22:00,0.6118,0.1531,0.3737,0.0422,0.2018,0.0518,0.0893,0.1384,0.1236,0.0642,0.1288,0.3794,0.8115,0.1602,0.6259,0.268,0.2758,0.2018,0.0621,0.1251,0.4225,0.1246,0.0849,0.2785,0.3195,0.4933,0.3721,0.179,0.0631,0.3766,0.0795,0.0279,0.3215,0.1602,0.4225
05/01/2015 23:00,0.5439,0.1487,0.3951,0.0498,0.1793,0.0455,0.0976,0.1224,0.1253,0.0599,0.1229,0.3918,0.8061,0.222,0.5749,0.2632,0.284,0.1912,0.0671,0.1122,0.3374,0.1229,0.0814,0.298,0.3137,0.504,0.3695,0.1547,0.062,0.3718,0.0907,0.031,0.2922,0.222,0.3374
06/01/2015 00:00,0.4998,0.15,0.4146,0.0576,0.1572,0.0396,0.1042,0.1053,0.1276,0.06,0.117,0.4015,0.7878,0.2795,0.5433,0.2532,0.2985,0.1897,0.0723,0.1112,0.2347,0.1251,0.0772,0.3125,0.3081,0.5266,0.3788,0.1408,0.0588,0.3749,0.1035,0.0343,0.2698,0.2795,0.2347
06/01/2015 01:00,0.4939,0.1599,0.438,0.0637,0.1304,0.0346,0.1127,0.089,0.1328,0.0639,0.1129,0.4062,0.7668,0.3046,0.4996,0.2488,0.3346,0.205,0.0826,0.1124,0.1311,0.13,0.0736,0.3122,0.3111,0.5559,0.3804,0.1287,0.0566,0.3683,0.1141,0.0431,0.2659,0.3046,0.1311
06/01/2015 02:00,0.4427,0.1698,0.4733,0.066,0.1059,0.0339,0.126,0.0766,0.1409,0.0674,0.1147,0.4071,0.7395,0.3202,0.4576,0.2307,0.3861,0.2154,0.105,0.1052,0.096,0.1363,0.0738,0.3208,0.3138,0.5746,0.3841,0.1196,0.0499,0.3607,0.1222,0.0631,0.2432,0.3202,0.096
06/01/2015 03:00,0.4303,0.1713,0.5219,0.0624,0.0911,0.0348,0.1396,0.0689,0.1503,0.0733,0.1173,0.4038,0.701,0.3452,0.4416,0.2168,0.4243,0.2094,0.1281,0.0901,0.1007,0.1361,0.0952,0.3418,0.3107,0.589,0.3975,0.1096,0.0417,0.3793,0.135,0.0942,0.2554,0.3452,0.1007
06/01/2015 04:00,0.4335,0.1715,0.5877,0.0582,0.0782,0.038,0.1618,0.0647,0.1567,0.0919,0.1202,0.3922,0.6605,0.3539,0.4381,0.2484,0.4161,0.1938,0.1475,0.073,0.126,0.1374,0.1184,0.389,0.3217,0.6016,0.4168,0.1047,0.0354,0.4102,0.1709,0.1275,0.2629,0.3539,0.126
06/01/2015 05:00,0.4278,0.1737,0.6182,0.0538,0.0677,0.046,0.1963,0.0661,0.1564,0.1348,0.125,0.3789,0.6382,0.333,0.4375,0.3072,0.3937,0.1649,0.1664,0.0573,0.2155,0.1446,0.1339,0.4437,0.3109,0.6121,0.4295,0.1046,0.0321,0.4204,0.1989,0.137,0.2699,0.333,0.2155
06/01/2015 06:00,0.4208,0.1822,0.6057,0.047,0.0637,0.0605,0.2243,0.0688,0.1539,0.1975,0.1321,0.3878,0.6231,0.2985,0.423,0.3549,0.3627,0.1323,0.1903,0.0441,0.2268,0.1546,0.1617,0.4899,0.3054,0.6169,0.4415,0.1068,0.0318,0.4099,0.2402,0.1183,0.2689,0.2985,0.2268
06/01/2015 07:00,0.3635,0.19,0.5726,0.0406,0.0742,0.0789,0.2588,0.0619,0.1466,0.259,0.1382,0.3888,0.6527,0.2539,0.3815,0.3746,0.3036,0.1055,0.2147,0.0318,0.3152,0.1595,0.1781,0.5297,0.3084,0.6159,0.4778,0.1076,0.0347,0.3474,0.2682,0.0796,0.2362,0.2539,0.3152
06/01/2015 08:00,0.2571,0.1772,0.5892,0.0339,0.0968,0.0848,0.287,0.0485,0.1184,0.3089,0.134,0.3856,0.7076,0.2417,0.3281,0.356,0.3216,0.0811,0.2192,0.02,0.5992,0.1524,0.1977,0.5636,0.3239,0.6089,0.5149,0.1085,0.0333,0.3166,0.2938,0.0413,0.1761,0.2417,0.5992
06/01/2015 09:00,0.3103,0.151,0.6143,0.0291,0.0907,0.073,0.3046,0.039,0.0683,0.348,0.1252,0.3976,0.7286,0.2226,0.4784,0.3141,0.3788,0.0563,0.1843,0.0146,0.6634,0.1322,0.1559,0.5884,0.3412,0.5979,0.5579,0.1091,0.0272,0.3752,0.3402,0.0287,0.2383,0.2226,0.6634
06/01/2015 10:00,0.2927,0.1577,0.6315,0.0178,0.0815,0.0722,0.3246,0.0369,0.0558,0.3695,0.1238,0.4121,0.7367,0.1953,0.4579,0.2752,0.3813,0.0412,0.1443,0.0151,0.6492,0.123,0.1088,0.6229,0.3524,0.5884,0.5761,0.1107,0.0237,0.4356,0.3917,0.0128,0.2624,0.1953,0.6492
06/01/2015 11:00,0.2623,0.1882,0.644,0.0105,0.0846,0.0823,0.3272,0.0446,0.0553,0.3655,0.133,0.4335,0.7399,0.1621,0.41,0.2611,0.3734,0.0357,0.1271,0.0185,0.6027,0.1282,0.0927,0.6116,0.3635,0.5781,0.5789,0.1112,0.0217,0.5021,0.432,0.0004,0.2252,0.1621,0.6027
06/01/2015 12:00,0.2337,0.2143,0.6606,0.01,0.0852,0.0942,0.361,0.0545,0.0591,0.3942,0.1482,0.4315,0.7383,0.1308,0.375,0.2413,0.3516,0.0376,0.1426,0.023,0.54,0.135,0.1059,0.6235,0.3682,0.5479,0.5628,0.1122,0.0184,0.5835,0.4785,0.0,0.1934,0.1308,0.54
06/01/2015 13:00,0.1914,0.2142,0.6675,0.0138,0.0891,0.1029,0.3574,0.0655,0.0665,0.4142,0.158,0.401,0.7251,0.1025,0.3041,0.2345,0.3153,0.0457,0.1662,0.0347,0.4756,0.1464,0.1795,0.6604,0.3793,0.5285,0.5572,0.1141,0.015,0.6451,0.5187,0.0001,0.1538,0.1025,0.4756
06/01/2015 14:00,0.1788,0.2148,0.6939,0.0317,0.1121,0.1465,0.3628,0.0722,0.0715,0.4354,0.1678,0.3589,0.6954,0.0909,0.2816,0.2354,0.2543,0.0683,0.1936,0.0606,0.4204,0.159,0.1865,0.6797,0.3793,0.4979,0.5828,0.1478,0.0119,0.6884,0.548,0.0004,0.1236,0.0909,0.4204
06/01/2015 15:00,0.2086,0.2826,0.7444,0.0601,0.1606,0.2137,0.4046,0.0803,0.0678,0.4726,0.1987,0.331,0.6845,0.0934,0.3445,0.2518,0.199,0.0938,0.2563,0.0951,0.4407,0.2106,0.1935,0.7113,0.3816,0.4927,0.6211,0.2013,0.0103,0.6756,0.5771,0.003,0.1446,0.0934,0.4407
06/01/2015 16:00,0.2264,0.3223,0.7213,0.0823,0.2009,0.2382,0.4354,0.0952,0.0796,0.499,0.2333,0.3132,0.6878,0.0982,0.3679,0.2916,0.1646,0.1256,0.2922,0.134,0.4368,0.2579,0.222,0.7553,0.3994,0.4749,0.6463,0.234,0.0124,0.648,0.6026,0.0056,0.1644,0.0982,0.4368
06/01/2015 17:00,0.2222,0.3305,0.7103,0.0965,0.2245,0.2402,0.4757,0.1208,0.0909,0.5303,0.2398,0.31,0.6853,0.0978,0.3483,0.3099,0.1391,0.1591,0.2548,0.1757,0.4011,0.2877,0.2499,0.7577,0.4082,0.4487,0.6448,0.2634,0.0183,0.6147,0.6242,0.0083,0.1603,0.0978,0.4011
06/01/2015 18:00,0.2005,0.3362,0.7014,0.1085,0.2263,0.2397,0.5274,0.1586,0.092,0.5728,0.2234,0.3077,0.6804,0.0998,0.3026,0.3315,0.1249,0.1894,0.235,0.2216,0.4277,0.2935,0.279,0.6115,0.4196,0.4306,0.5308,0.3052,0.0275,0.5803,0.6541,0.0135,0.1418,0.0998,0.4277
06/01/2015 19:00,0.1685,0.3488,0.6935,0.1168,0.2216,0.2348,0.5347,0.2064,0.0958,0.5852,0.2054,0.2926,0.6628,0.1075,0.2496,0.3932,0.1192,0.2184,0.2006,0.269,0.3125,0.2914,0.2917,0.4532,0.4231,0.4131,0.3747,0.3409,0.0387,0.5453,0.6727,0.0193,0.1177,0.1075,0.3125
06/01/2015 20:00,0.1289,0.3626,0.686,0.118,0.2202,0.2312,0.517,0.2538,0.098,0.5903,0.1892,0.2912,0.6334,0.1113,0.2099,0.436,0.1161,0.2462,0.2192,0.3113,0.261,0.3021,0.3042,0.3176,0.4124,0.4025,0.3212,0.374,0.0534,0.5094,0.685,0.0259,0.0923,0.1113,0.261
06/01/2015 21:00,0.0909,0.3787,0.6772,0.115,0.221,0.232,0.4761,0.2917,0.0957,0.6243,0.1824,0.3134,0.6064,0.103,0.2013,0.5014,0.1107,0.2693,0.2652,0.3457,0.247,0.3236,0.3015,0.3162,0.4052,0.3921,0.281,0.403,0.0778,0.4983,0.6862,0.0335,0.0736,0.103,0.247
06/01/2015 22:00,0.0768,0.3649,0.6776,0.114,0.2229,0.2284,0.4167,0.3234,0.0914,0.6551,0.1701,0.3294,0.5937,0.0925,0.2281,0.6172,0.1035,0.2856,0.2977,0.3791,0.2769,0.3532,0.2924,0.4257,0.4172,0.382,0.3102,0.4219,0.1105,0.4649,0.6848,0.0401,0.0773,0.0925,0.2769
06/01/2015 23:00,0.0998,0.3174,0.6621,0.1154,0.228,0.2199,0.3232,0.3525,0.0884,0.6888,0.1415,0.3385,0.5902,0.0838,0.2617,0.701,0.0969,0.3034,0.355,0.4155,0.3478,0.3389,0.271,0.4812,0.3907,0.376,0.3655,0.4355,0.1452,0.4218,0.6793,0.0421,0.1019,0.0838,0.3478
07/01/2015 00:00,0.1688,0.2495,0.6439,0.1171,0.228,0.2115,0.2654,0.3837,0.0845,0.7027,0.1122,0.3837,0.6038,0.0768,0.285,0.7796,0.09,0.3249,0.3229,0.4441,0.3723,0.3091,0.2383,0.4894,0.411,0.3696,0.3941,0.4398,0.1823,0.4069,0.6721,0.0451,0.1299,0.0768,0.3723
07/01/2015 01:00,0.2375,0.2136,0.624,0.1149,0.2359,0.2088,0.2852,0.4103,0.0815,0.7048,0.0933,0.4381,0.6274,0.0705,0.2866,0.8327,0.0836,0.3401,0.2595,0.4647,0.3671,0.2888,0.2032,0.4606,0.4865,0.3509,0.347,0.4363,0.2117,0.3864,0.6555,0.04,0.1527,0.0705,0.3671
07/01/2015 02:00,0.2684,0.1882,0.6099,0.1006,0.2508,0.2128,0.3035,0.4316,0.0817,0.7089,0.0817,0.4797,0.6513,0.0655,0.2674,0.8742,0.0778,0.343,0.2268,0.4772,0.3436,0.2654,0.1217,0.3598,0.4581,0.323,0.2756,0.4354,0.2233,0.3643,0.6146,0.0344,0.1637,0.0655,0.3436
07/01/2015 03:00,0.2916,0.1506,0.6101,0.0802,0.2641,0.2192,0.3063,0.4515,0.0823,0.7092,0.0709,0.5386,0.666,0.0692,0.2513,0.8982,0.0728,0.3428,0.205,0.4912,0.3053,0.2152,0.0765,0.2703,0.4197,0.2957,0.2137,0.4439,0.237,0.3857,0.5576,0.0307,0.1742,0.0692,0.3053
07/01/2015 04:00,0.2929,0.128,0.6292,0.0632,0.2835,0.223,0.3044,0.4707,0.0817,0.704,0.0609,0.5993,0.655,0.0744,0.233,0.9132,0.0684,0.3567,0.1606,0.5103,0.2833,0.1643,0.0666,0.2223,0.4008,0.2673,0.1956,0.451,0.2498,0.4046,0.4842,0.0367,0.1819,0.0744,0.2833
07/01/2015 05:00,0.3042,0.1476,0.6644,0.0583,0.3073,0.2194,0.3131,0.4884,0.0815,0.6945,0.062,0.638,0.6274,0.0751,0.2128,0.9198,0.0646,0.3935,0.093,0.5378,0.2731,0.1638,0.0462,0.2074,0.4133,0.2362,0.2082,0.4516,0.2452,0.4442,0.4172,0.048,0.1932,0.0751,0.2731
07/01/2015 06:00,0.3264,0.1705,0.7227,0.0498,0.3501,0.2086,0.3343,0.5064,0.0773,0.7035,0.0773,0.6826,0.5931,0.0767,0.1953,0.9174,0.0622,0.4229,0.0495,0.5563,0.2598,0.2232,0.0194,0.1879,0.3783,0.2079,0.2291,0.4516,0.2407,0.4512,0.3599,0.0576,0.2374,0.0767,0.2598
