AT,BE,CZ,DE,DK,EE,ES,FI,FR,GB,HU,IE,LT,SE,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SI,SK,LV,CH,IT,MK,RS,BG,NL,time,hour,dayofweek,month,GR,HR,LU
0.720347713,0.394659378,0.505613719,0.75464251,0.0,0.660377358,0.831,0.266313705,0.899421396,0.023529412,0.515971117,0.0,0.287826087,0.625479023,0.634662589,0.368707926,0.224342083,0.49065783,0.475628059,0.282384461,0.085902178,0.141743649,0.673078971,0.19683147,0.0,0.582384883,0.701549464,0.103828631,0.300204918,0.596730245,0.0,06/07/2018 00:00,0,4,7,0.103828631,0.673078971,0.394659378
0.72213688,0.449327166,0.505755839,0.755400168,0.0,0.660377358,0.8325,0.277241563,0.89215807,0.023172906,0.515236813,0.0,0.287826087,0.624964439,0.634288933,0.366450406,0.222974551,0.491010365,0.481435563,0.282464836,0.039420095,0.150692841,0.674647356,0.194889592,0.0,0.582862728,0.698808105,0.059447686,0.270491803,0.599455041,0.0,06/07/2018 01:00,1,4,7,0.059447686,0.674647356,0.449327166
0.723076645,0.509882254,0.505992705,0.755556234,0.0,0.660377358,0.8365,0.311792489,0.88994214,0.022459893,0.527719985,0.0,0.287826087,0.625704938,0.635179958,0.368240151,0.221406891,0.492420503,0.478890701,0.282384461,0.017449464,0.154157044,0.675276646,0.186362631,0.0,0.584057341,0.698331347,0.059187915,0.269979508,0.615803815,0.0,06/07/2018 02:00,2,4,7,0.059187915,0.675276646,0.509882254
0.712739233,0.582211943,0.505850585,0.753769764,0.0,0.660377358,0.8365,0.399367715,0.900406254,0.022459893,0.531636275,0.0,0.28826087,0.624818013,0.634978759,0.368138461,0.220172776,0.48558133,0.476411093,0.283081045,0.021185966,0.229214781,0.659902605,0.184699538,0.0,0.583470895,0.713230036,0.059008073,0.298668033,0.626702997,0.0,06/07/2018 03:00,3,4,7,0.059008073,0.659902605,0.582211943
0.720980247,0.58999159,0.49287034,0.75071995,0.0,0.660377358,0.827,0.618572408,0.926381879,0.032798574,0.562477053,0.0,0.288086957,0.632269023,0.64253235,0.367141898,0.219872586,0.524924205,0.474257749,0.283081045,0.059522475,0.363452656,0.704127175,0.22122992,0.112206217,0.576954822,0.809296782,0.058888178,0.354508197,0.659400545,0.0,06/07/2018 04:00,4,4,7,0.058888178,0.704127175,0.58999159
0.761733504,0.568965517,0.389644228,0.754943306,0.0,0.660377358,0.8275,0.764873924,0.940046781,0.048484848,0.59025823,0.0,0.28826087,0.635105511,0.647217416,0.367101222,0.220372903,0.520905309,0.468189233,0.287716008,0.171430707,0.377020785,0.752505059,0.258471684,0.19939348,0.573848827,0.881406436,0.109303813,0.478483607,0.70027248,0.0,06/07/2018 05:00,5,4,7,0.109303813,0.752505059,0.568965517
0.733432129,0.612910008,0.346439907,0.749679804,0.0,0.660377358,0.845,0.726670222,0.955927613,0.067023173,0.592216375,0.0,0.288434783,0.633666349,0.646107946,0.366674124,0.218438344,0.521892406,0.462577488,0.30070998,0.282031162,0.364896074,0.78654481,0.280659085,0.39802881,0.577867072,0.977353993,0.284629526,0.611680328,0.705722071,0.0,06/07/2018 06:00,6,4,7,0.284629526,0.78654481,0.612910008
0.720365785,0.483809924,0.353782747,0.756474317,0.0,0.660377358,0.871,0.717947741,0.953096147,0.159714795,0.594052136,0.0,0.28826087,0.63519755,0.648694792,0.36701987,0.217237584,0.520482268,0.459641109,0.354748828,0.435265105,0.357678984,0.772584252,0.290608808,0.485216073,0.578040834,0.98772348,0.313823835,0.605020492,0.673024523,0.0,06/07/2018 07:00,7,4,7,0.313823835,0.772584252,0.483809924
0.687004139,0.347350715,0.485338007,0.719154631,0.0,0.660377358,0.8665,0.741106117,0.943001354,0.177540107,0.595153592,0.0,0.287913043,0.635670298,0.649643303,0.365596209,0.217237584,0.52273849,0.458727569,0.349310114,0.371445653,0.343244804,0.730518632,0.266931352,0.286580743,0.581190269,0.936114422,0.295679802,0.617315574,0.678474114,0.0,06/07/2018 08:00,8,4,7,0.295679802,0.730518632,0.347350715
0.659118428,0.36921783,0.494338908,0.722000427,0.0,0.660377358,0.865,0.733107336,0.94140096,0.12228164,0.604577163,0.124663202,0.287913043,0.634666232,0.649746777,0.363887815,0.217204229,0.520341254,0.449657423,0.349229739,0.344729664,0.35334873,0.785228142,0.245762956,0.20242608,0.583253692,0.886650775,0.33148829,0.641393443,0.629427793,0.0,06/07/2018 09:00,9,4,7,0.33148829,0.785228142,0.36921783
0.645383406,0.434398654,0.494765266,0.761661094,0.0,0.660377358,0.8665,0.712615221,0.918749231,0.071301248,0.608982989,0.213722094,0.287217391,0.633059725,0.647205919,0.366063983,0.217337647,0.521751393,0.444893964,0.348854655,0.408100736,0.327367206,0.74112943,0.240542957,0.167551175,0.584122502,0.797139452,0.415694189,0.664446721,0.599455041,0.0,06/07/2018 10:00,10,4,7,0.415694189,0.74112943,0.434398654
0.63712432,0.480656013,0.488133024,0.759322728,0.0,0.660377358,0.8645,0.694560829,0.912716976,0.049197861,0.609839677,0.314665127,0.221826087,0.633670532,0.648131435,0.365941955,0.217938027,0.522879504,0.442088091,0.348559946,0.345476964,0.329676674,0.723528671,0.248944945,0.115238817,0.584774109,0.805721097,0.384741428,0.705430328,0.596730245,0.0,06/07/2018 11:00,11,4,7,0.384741428,0.723528671,0.480656013
0.643720745,0.463624895,0.501397508,0.757130838,0.0,0.660377358,0.862,0.711739164,0.909516189,0.040998217,0.601028026,0.239583333,0.220434783,0.636749669,0.651477089,0.368016433,0.218371635,0.524853698,0.442805873,0.338647019,0.203676718,0.379330254,0.723625485,0.251963508,0.015921152,0.584274544,0.822288439,0.630265366,0.707991803,0.61852861,0.0,06/07/2018 12:00,12,4,7,0.630265366,0.723625485,0.463624895
0.654726836,0.305719092,0.508740348,0.760873792,0.0,0.660377358,0.855,0.643444808,0.902745291,0.04456328,0.605066699,0.177396074,0.222521739,0.637168031,0.65167254,0.368524884,0.218805243,0.52527674,0.444241436,0.33754856,0.168366775,0.406177829,0.728049878,0.242754006,0.013646702,0.58307993,0.889630513,0.65428423,0.682377049,0.626702997,0.0,06/07/2018 13:00,13,4,7,0.65428423,0.728049878,0.305719092
0.668208845,0.214255677,0.497844521,0.759276519,0.0,0.660377358,0.889,0.60767883,0.90902376,0.055258467,0.610941133,0.088698037,0.22226087,0.63706344,0.650534327,0.370660375,0.218538408,0.528026511,0.446655791,0.336048225,0.177147554,0.406177829,0.715706112,0.235870913,0.006823351,0.581885317,0.919189511,0.610922388,0.695696721,0.643051771,0.0,06/07/2018 14:00,14,4,7,0.610922388,0.715706112,0.214255677
0.700468075,0.201640034,0.36283102,0.757384553,0.0,0.660377358,0.875,0.623600213,0.943370676,0.094117647,0.614245502,0.0,0.219652174,0.639163613,0.651402358,0.372958571,0.221540309,0.526334344,0.457879282,0.320643001,0.190412136,0.406177829,0.736250012,0.225901964,0.0,0.582428323,0.965196663,0.503337063,0.676229508,0.659400545,0.0,06/07/2018 15:00,15,4,7,0.503337063,0.736250012,0.201640034
0.724070627,0.238645921,0.354256478,0.756000889,0.0,0.660377358,0.85,0.681419974,0.975870984,0.16684492,0.608738221,0.0,0.212695652,0.637824857,0.649660548,0.37133153,0.220673093,0.52781499,0.462316476,0.288948426,0.200127041,0.390011547,0.723848157,0.230679754,0.0,0.582493484,0.973539928,0.51778435,0.677766393,0.732970027,0.0,06/07/2018 16:00,16,4,7,0.51778435,0.723848157,0.238645921
0.731173079,0.25862069,0.353356388,0.754683488,0.0,0.660377358,0.868,0.73421193,0.979194879,0.250980392,0.567861951,0.182448037,0.213478261,0.639100858,0.650390614,0.372775529,0.221540309,0.526475358,0.468841762,0.324286671,0.350072862,0.38943418,0.743743405,0.258702402,0.0,0.582754127,0.986531585,0.720645832,0.704918033,0.749318801,0.0,06/07/2018 17:00,17,4,7,0.720645832,0.743743405,0.25862069
0.747275586,0.321909167,0.353214269,0.754694822,0.0,0.660377358,0.88,0.599641959,0.959128401,0.257040998,0.583771876,0.210257891,0.208869565,0.63983299,0.651051697,0.372897557,0.221840499,0.523373052,0.474649266,0.332109846,0.45555431,0.404734411,0.747799905,0.320073445,0.0,0.583731538,0.997854589,0.393873391,0.722336066,0.746594005,0.0,06/07/2018 18:00,18,4,7,0.393873391,0.747799905,0.321909167
0.727305586,0.457106812,0.354635464,0.755173481,0.0,0.641509434,0.8995,0.493639065,0.949895359,0.247058824,0.582792804,0.165343533,0.210608696,0.638996268,0.649988215,0.371799304,0.221807145,0.524642177,0.476084829,0.313328868,0.488173972,0.375577367,0.758439748,0.316276208,0.0,0.583405734,0.974255066,0.48171609,0.820696721,0.727520436,0.0,06/07/2018 19:00,19,4,7,0.48171609,0.758439748,0.457106812
0.716950102,0.525651808,0.453692738,0.756571095,0.0,0.58490566,0.8925,0.421421498,0.950264681,0.162210339,0.567861951,0.11992398,0.216086957,0.638310156,0.648591319,0.371778966,0.22207398,0.522103927,0.483132137,0.290127261,0.56395023,0.302251732,0.734855893,0.266441076,0.0,0.582862728,0.864839094,0.425285749,0.707479508,0.708446866,0.0,06/07/2018 20:00,20,4,7,0.425285749,0.734855893,0.525651808
0.719353731,0.530487805,0.471741911,0.763270573,0.0,0.58490566,0.883,0.317163099,0.954573433,0.10802139,0.539346469,0.116219207,0.216434783,0.635774888,0.646849509,0.369501108,0.221340182,0.519636184,0.474388254,0.275123912,0.334865299,0.220265589,0.723983697,0.232304394,0.0,0.578909644,0.806793802,0.425265766,0.560963115,0.651226158,0.0,06/07/2018 21:00,21,4,7,0.425265766,0.723983697,0.530487805
0.706269315,0.529226241,0.528684447,0.769389383,0.0,0.58490566,0.841,0.318538128,0.935984242,0.033868093,0.549626729,0.03021555,0.214347826,0.623583848,0.630397167,0.371473896,0.213968847,0.492632024,0.504078303,0.27351641,0.200874341,0.214203233,0.658566574,0.230689367,0.0,0.581516073,0.752205006,0.228538886,0.474897541,0.572207084,0.0,06/07/2018 22:00,22,4,7,0.228538886,0.658566574,0.529226241
0.708853668,0.509671993,0.530010896,0.769195827,0.0,0.58490566,0.834,0.285845966,0.90680783,0.026381462,0.553787786,0.0,0.215043478,0.622178155,0.63034543,0.375297444,0.212601314,0.465698371,0.498075041,0.27335566,0.073758547,0.21391455,0.661354813,0.223594782,0.0,0.581733275,0.727532777,0.154164335,0.293545082,0.572207084,0.0,06/07/2018 23:00,23,4,7,0.154164335,0.661354813,0.509671993
0.716154917,0.493481918,0.53081624,0.769157465,0.0,0.58490566,0.8295,0.273725908,0.905576757,0.027094474,0.554399706,0.0,0.213478261,0.624244858,0.632765569,0.379588765,0.211634035,0.464993302,0.491615008,0.272739451,0.086686844,0.213625866,0.664733617,0.221470252,0.0,0.581298871,0.718474374,0.120014387,0.257172131,0.572207084,0.0,06/08/2018 00:00,0,0,8,0.120014387,0.664733617,0.493481918
0.71286574,0.537426409,0.53081624,0.76517213,0.0,0.603773585,0.827,0.309042432,0.89658993,0.027094474,0.557948843,0.0,0.216434783,0.624508426,0.633236949,0.381337835,0.211267136,0.462807587,0.487504078,0.272819826,0.035123118,0.214203233,0.658876378,0.219172683,0.0,0.579995656,0.712395709,0.060047159,0.268954918,0.572207084,0.0,06/08/2018 01:00,1,0,8,0.060047159,0.658876378,0.537426409
0.709251261,0.513456686,0.531005732,0.763273189,0.0,0.603773585,0.8295,0.339163556,0.891419426,0.026737968,0.558805532,0.0,0.215043478,0.621178272,0.630857051,0.376029612,0.209932958,0.461749982,0.48319739,0.273087743,0.025781863,0.196882217,0.625940305,0.224315776,0.0,0.579604692,0.712753278,0.058508513,0.231045082,0.566757493,0.0,06/08/2018 02:00,2,0,8,0.058508513,0.625940305,0.513456686
0.701245188,0.355340622,0.486759202,0.764238353,0.0,0.603773585,0.83,0.463129428,0.889819032,0.026381462,0.557336923,0.0,0.214608696,0.619822782,0.630052254,0.374707641,0.209465995,0.460692378,0.477324633,0.274346952,0.026865449,0.238452656,0.597099457,0.215096661,0.0030326,0.578149435,0.730154946,0.058608425,0.240778689,0.63760218,0.0,06/08/2018 03:00,3,0,8,0.058608425,0.597099457,0.355340622
0.706269315,0.318334735,0.478232034,0.762587024,0.0,0.660377358,0.842,0.688085625,0.906315401,0.051693405,0.556602619,0.0,0.215043478,0.628236023,0.638318665,0.373873782,0.209032387,0.512938024,0.469885808,0.280187542,0.041363076,0.402136259,0.696169076,0.208098209,0.222137983,0.580973067,0.796543504,0.058388618,0.308401639,0.653950954,0.0,06/08/2018 04:00,4,0,8,0.058388618,0.696169076,0.318334735
0.744384002,0.295626577,0.370410725,0.766099803,0.0,0.660377358,0.856,0.885198446,0.942878247,0.05026738,0.632970261,0.0,0.218695652,0.634950717,0.641169944,0.397608249,0.208965678,0.511175351,0.467862969,0.287635633,0.163845608,0.403290993,0.714466895,0.234140527,0.322213798,0.581298871,0.908700834,0.13823835,0.473872951,0.711171662,0.0,06/08/2018 05:00,5,0,8,0.13823835,0.714466895,0.295626577
0.735293586,0.301513877,0.360841347,0.7686387,0.0,0.660377358,0.8755,0.880932429,0.961344331,0.079857398,0.629665892,0.0,0.216347826,0.633524106,0.640520358,0.396326954,0.209099096,0.510611295,0.457357259,0.308988614,0.320143482,0.388279446,0.7715193,0.259058093,0.510993177,0.581885317,0.990703218,0.25777316,0.721311475,0.711171662,0.0,06/08/2018 06:00,6,0,8,0.25777316,0.7715193,0.301513877
0.7270345,0.320857864,0.361315079,0.771950948,0.0,0.660377358,0.889,0.830616287,0.959990151,0.220320856,0.637743238,0.0,0.412173913,0.631026491,0.638594595,0.395289715,0.207731563,0.503560601,0.45278956,0.329698593,0.412024063,0.400981524,0.742746222,0.250713784,0.473085671,0.581885317,1.0,0.300495564,0.795081967,0.713896458,0.0,06/08/2018 07:00,7,0,8,0.300495564,0.742746222,0.320857864
0.702112663,0.36627418,0.386896584,0.771484496,0.0,0.660377358,0.8835,0.790812829,0.954450326,0.322994652,0.632847877,0.0,0.412,0.632281574,0.640324908,0.397486221,0.208031753,0.501163365,0.44730832,0.343201608,0.441766618,0.400981524,0.730441181,0.24309047,0.329795299,0.582754127,0.966746126,0.327971385,0.828381148,0.70027248,0.0,06/08/2018 08:00,8,0,8,0.327971385,0.730441181,0.36627418
0.673540202,0.425567704,0.477379317,0.775482037,0.0,0.660377358,0.886,0.779385998,0.945340391,0.365775401,0.628686819,0.0,0.41026087,0.631561993,0.640612335,0.398950558,0.205530169,0.489670733,0.44365416,0.377628935,0.517841797,0.375866051,0.733674764,0.222844948,0.164518575,0.579126846,0.899642431,0.384441691,0.821721311,0.653950954,0.0,06/08/2018 09:00,9,0,8,0.384441691,0.733674764,0.425567704
0.670937777,0.47687132,0.491686011,0.774308495,0.0,0.660377358,0.88,0.747314695,0.954204112,0.210338681,0.62538245,0.092835835,0.412086957,0.630708536,0.638859028,0.397486221,0.204162636,0.500176267,0.447895595,0.38070998,0.48481112,0.377020785,0.722347542,0.220422407,0.127369219,0.566572546,0.798331347,0.461873551,0.8125,0.640326975,0.0,06/08/2018 10:00,10,0,8,0.461873551,0.722347542,0.47687132
0.661756999,0.519764508,0.495949595,0.77551604,0.0,0.660377358,0.889,0.774662909,0.930567524,0.098752228,0.627218211,0.17948903,0.223565217,0.633298191,0.639974247,0.398340418,0.203895801,0.523796094,0.451549755,0.370100469,0.46515712,0.390300231,0.71646126,0.221114561,0.006065201,0.577172024,0.796066746,0.469846535,0.81045082,0.63760218,0.0,06/08/2018 11:00,11,0,8,0.469846535,0.71646126,0.519764508
0.659263008,0.532590412,0.497939268,0.773420056,0.0,0.660377358,0.878,0.763959778,0.900036932,0.065953654,0.629298739,0.29592475,0.216086957,0.63358686,0.639019988,0.399438671,0.20396251,0.529084115,0.458336052,0.340495646,0.341067892,0.3926097,0.715890058,0.220076329,0.00227445,0.571524761,0.803456496,0.55559108,0.772028689,0.632152589,0.0,06/08/2018 12:00,12,0,8,0.55559108,0.715890058,0.532590412
0.665172682,0.488015139,0.505613719,0.770247307,0.0,0.660377358,0.876,0.695322618,0.905084328,0.063458111,0.630889732,0.318947267,0.215913043,0.634578376,0.638353156,0.399336981,0.205696941,0.537333427,0.470668842,0.333985265,0.25684714,0.380484988,0.715890058,0.218326716,0.0,0.575325804,0.824076281,0.511010311,0.760758197,0.623978202,0.0,06/08/2018 13:00,13,0,8,0.511010311,0.715890058,0.488015139
0.693998157,0.443229605,0.497749775,0.767112049,0.0,0.660377358,0.8775,0.649043955,0.924412163,0.058467023,0.617549871,0.320871824,0.220173913,0.635611727,0.638065729,0.399194614,0.206964411,0.5421279,0.483588907,0.32016075,0.211710197,0.378752887,0.717255134,0.222575777,0.007581501,0.574348393,0.883671037,0.437035409,0.71772541,0.623978202,0.0,06/08/2018 14:00,14,0,8,0.437035409,0.717255134,0.443229605
0.732040554,0.436291001,0.493296698,0.766212275,0.0,0.660377358,0.88,0.62249562,0.949895359,0.060249554,0.599681801,0.244635296,0.219652174,0.632432184,0.639681071,0.377127865,0.209399286,0.526404851,0.496247961,0.308988614,0.213578448,0.390877598,0.750152482,0.226757544,0.084912813,0.573370982,0.897973778,0.442470626,0.590163934,0.634877384,0.0,06/08/2018 15:00,15,0,8,0.442470626,0.750152482,0.436291001
0.73999241,0.395079899,0.373253115,0.764086647,0.0,0.660377358,0.8845,0.636969605,0.954204112,0.178609626,0.598335577,0.16664261,0.224608696,0.627805111,0.637013745,0.374850007,0.206564157,0.49065783,0.500293638,0.307836571,0.219183201,0.416570439,0.76991219,0.256587485,0.119787718,0.573631625,0.924076281,0.411098234,0.556864754,0.656675749,0.0,06/08/2018 16:00,16,0,8,0.411098234,0.76991219,0.395079899
0.746155097,0.329478553,0.369179023,0.764143319,0.0,0.660377358,0.891,0.693684772,0.971439123,0.202139037,0.595887896,0.297488453,0.22373913,0.631331894,0.63588703,0.376802457,0.213235049,0.515476274,0.525807504,0.344567984,0.30740201,0.413106236,0.804494099,0.265431683,0.119787718,0.573957428,0.933373063,0.42720406,0.574282787,0.673024523,0.0,06/08/2018 17:00,17,0,8,0.42720406,0.804494099,0.329478553
0.736594799,0.288267452,0.387986167,0.764486837,0.0,0.660377358,0.8955,0.593738097,0.967992121,0.177540107,0.591726839,0.271747498,0.223478261,0.633130847,0.636571107,0.376843133,0.215669924,0.521962913,0.535203915,0.347782987,0.426857976,0.405600462,0.792218102,0.278976765,0.159211524,0.579235447,0.928486293,0.458936136,0.59477459,0.683923706,0.0,06/08/2018 18:00,18,0,8,0.458936136,0.792218102,0.288267452
0.734914066,0.281328848,0.441707329,0.764817277,0.0,0.660377358,0.909,0.50944618,0.963190939,0.092335116,0.586219557,0.195679369,0.225043478,0.632603712,0.635938766,0.376497387,0.216937394,0.515899316,0.538401305,0.322598794,0.486268356,0.377309469,0.762825416,0.269921075,0.012130402,0.568375326,0.897020262,0.677643674,0.713627049,0.678474114,0.0,06/08/2018 19:00,19,0,8,0.677643674,0.762825416,0.281328848
0.722715197,0.318124474,0.433511772,0.767654354,0.0,0.660377358,0.956,0.449302963,0.959743937,0.064171123,0.57691837,0.163539261,0.223304348,0.63453654,0.636737815,0.377148203,0.219772523,0.525417754,0.543034258,0.294789015,0.418413481,0.324769053,0.719578666,0.320054219,0.0,0.571307559,0.844934446,0.678562865,0.608606557,0.643051771,0.0,06/08/2018 20:00,20,0,8,0.678562865,0.719578666,0.318124474
0.736775523,0.38961312,0.500355299,0.769866298,0.0,0.660377358,0.923,0.347668927,0.938569494,0.035294118,0.542283686,0.233857775,0.22226087,0.628687852,0.629109493,0.37564319,0.219338915,0.525558768,0.543947798,0.268318821,0.254493144,0.26039261,0.692858042,0.292589139,0.0,0.580973067,0.792133492,0.604268244,0.481557377,0.604904632,0.0,06/08/2018 21:00,21,0,8,0.604268244,0.692858042,0.38961312
0.693022247,0.425147183,0.486001232,0.777088901,0.0,0.660377358,0.89,0.314119753,0.88280192,0.032442068,0.546689512,0.232342186,0.218869565,0.607656844,0.609156286,0.367568997,0.226877022,0.462455052,0.511973899,0.272310784,0.230355341,0.250577367,0.676196377,0.289262951,0.025777104,0.587966985,0.820023838,0.429062425,0.448258197,0.534059946,0.0,06/08/2018 22:00,22,0,8,0.429062425,0.676196377,0.425147183
0.695046356,0.429983179,0.487375053,0.778745461,0.0,0.660377358,0.8895,0.299478175,0.914563585,0.032085561,0.551707257,0.0,0.222521739,0.59999247,0.597314279,0.365372491,0.225342717,0.477614045,0.522871126,0.272953784,0.095803908,0.26039261,0.685248473,0.219115003,0.025018954,0.419852302,0.778426698,0.383042922,0.34067623,0.542234332,0.0,06/08/2018 23:00,23,0,8,0.383042922,0.685248473,0.429983179
0.704028338,0.335786375,0.487422426,0.779626925,0.0,0.660377358,0.89,0.289106422,0.893266035,0.031016043,0.517317342,0.0,0.224434783,0.597465569,0.594508988,0.366145335,0.224909109,0.474441232,0.516606852,0.272900201,0.04965811,0.239030023,0.685461463,0.218413236,0.008339651,0.418223284,0.756615018,0.302014227,0.236680328,0.539509537,0.0,06/09/2018 00:00,0,3,9,0.302014227,0.685461463,0.335786375
0.718432039,0.219512195,0.487659292,0.777243222,0.0,0.660377358,0.876,0.276616896,0.886864459,0.03030303,0.48182597,0.0,0.224086957,0.593771441,0.591013871,0.362037056,0.223808412,0.478671649,0.510081566,0.281848627,0.033703247,0.212182448,0.691434878,0.22037434,0.0,0.407471764,0.750297974,0.208956119,0.293545082,0.544959128,0.0,06/09/2018 01:00,1,3,9,0.208956119,0.691434878,0.219512195
0.71738384,0.196593776,0.487659292,0.776437611,0.0,0.660377358,0.8735,0.279702141,0.883909886,0.029946524,0.51878595,0.0,0.227565217,0.593993172,0.591513995,0.36466066,0.221206764,0.478953677,0.504274062,0.273275285,0.033105407,0.196882217,0.695927041,0.217346164,0.0,0.389443962,0.715852205,0.208936136,0.335553279,0.542234332,0.0,06/09/2018 02:00,2,3,9,0.208936136,0.695927041,0.196593776
0.711691034,0.20647603,0.487706665,0.777534428,0.0,0.660377358,0.8735,0.299672431,0.883786778,0.03030303,0.552441562,0.0,0.223652174,0.593512057,0.59165196,0.365026744,0.221940562,0.475569344,0.495725938,0.272766242,0.035384673,0.261547344,0.683747858,0.214865943,0.0,0.426911381,0.710131108,0.208976101,0.34067623,0.572207084,0.0,06/09/2018 03:00,3,3,9,0.208976101,0.683747858,0.20647603
0.711691034,0.315180824,0.435643564,0.779970443,0.0,0.660377358,0.8645,0.379153653,0.894743321,0.038502674,0.559784604,0.0,0.222,0.597089044,0.592290049,0.36455897,0.220706447,0.540224212,0.488352365,0.270221031,0.083585547,0.387413395,0.703265531,0.215202407,0.0,0.411012163,0.737425507,0.208916154,0.334016393,0.607629428,0.0,06/09/2018 04:00,4,3,9,0.208916154,0.703265531,0.315180824
0.742847848,0.379730866,0.474205315,0.780486593,0.0,0.660377358,0.8655,0.546735736,0.910993475,0.042424242,0.610696365,0.0,0.224956522,0.596080794,0.592106095,0.364477618,0.220272839,0.531340337,0.484045677,0.272739451,0.133841498,0.346420323,0.708280489,0.285696433,0.00227445,0.401390096,0.805601907,0.208796259,0.401639344,0.63760218,0.0,06/09/2018 05:00,5,3,9,0.208796259,0.708280489,0.379730866
0.730395966,0.49137931,0.463877967,0.780004447,0.0,0.622641509,0.8775,0.643863792,0.953588576,0.042067736,0.619385632,0.0,0.224347826,0.602167947,0.6011888,0.36394883,0.22057303,0.53472467,0.473866232,0.307729404,0.189291186,0.324191686,0.692480468,0.31607433,0.050796058,0.39016073,0.864481526,0.301694509,0.527151639,0.63760218,0.0,06/09/2018 06:00,6,3,9,0.301694509,0.692480468,0.49137931
0.709359695,0.493902439,0.480079587,0.780771695,0.0,0.58490566,0.8805,0.73219319,0.975870984,0.061675579,0.633459797,0.0,0.21973913,0.598929832,0.59865369,0.362586182,0.220606384,0.523373052,0.466949429,0.311265908,0.378283451,0.353926097,0.729405272,0.370956423,0.316148597,0.335143354,0.881764005,0.412377108,0.576331967,0.694822888,0.0,06/09/2018 07:00,7,3,9,0.412377108,0.729405272,0.493902439
0.690835487,0.423254836,0.487659292,0.779063695,0.0,0.58490566,0.9395,0.75839872,0.975870984,0.093761141,0.635540326,0.0,0.223130435,0.598791773,0.599044591,0.363074295,0.219772523,0.518296552,0.465122349,0.35003349,0.463139409,0.385103926,0.709413211,0.385607029,0.176648976,0.330430061,0.835995232,0.434197906,0.610655738,0.607629428,0.0,06/09/2018 08:00,8,3,9,0.434197906,0.709413211,0.423254836
0.673467912,0.335786375,0.497086551,0.780422946,0.0,0.58490566,0.933,0.735392702,0.956666256,0.112655971,0.639211847,0.062042918,0.222,0.597825359,0.598670936,0.36260652,0.219739168,0.505816823,0.467406199,0.343014066,0.483839629,0.350461894,0.717535894,0.380242831,0.095526914,0.329126846,0.788081049,0.572755975,0.637807377,0.572207084,0.0,06/09/2018 09:00,9,3,9,0.572755975,0.717535894,0.335786375
0.652522003,0.344407065,0.49722867,0.778949479,0.0,0.58490566,0.8795,0.682524568,0.943001354,0.05597148,0.642516216,0.156370285,0.222347826,0.59777934,0.598739918,0.363399703,0.220006004,0.498907142,0.469233279,0.327930342,0.478533797,0.344688222,0.7318353,0.308402949,0.179681577,0.329887055,0.751966627,0.566241707,0.644979508,0.588555858,0.0,06/09/2018 10:00,10,3,9,0.566241707,0.7318353,0.344407065
0.65264851,0.342724979,0.491449145,0.78002014,0.0,0.58490566,0.879,0.638150377,0.925273914,0.04741533,0.642271448,0.205470554,0.222869565,0.598549124,0.599263036,0.364233562,0.221039992,0.498554608,0.470929853,0.306121902,0.455666405,0.360277136,0.699112217,0.251752016,0.184988628,0.327606429,0.705721097,0.595276157,0.613729508,0.615803815,0.0,06/09/2018 11:00,11,3,9,0.595276157,0.699112217,0.342724979
0.653515985,0.331160639,0.491686011,0.780289549,0.0,0.58490566,0.8665,0.627637693,0.929705774,0.040641711,0.636152246,0.207876251,0.22426087,0.599231052,0.599464235,0.36476235,0.22207398,0.497920045,0.476150082,0.309202947,0.298434406,0.377309469,0.698376432,0.223239091,0.005307051,0.352584709,0.669129917,0.716889138,0.553790984,0.588555858,0.0,06/09/2018 12:00,12,3,9,0.716889138,0.698376432,0.331160639
0.656678655,0.329688814,0.498697238,0.778796029,0.0,0.58490566,0.8685,0.567837282,0.916656408,0.040285205,0.63235834,0.203305427,0.221130435,0.601653363,0.601096823,0.366145335,0.223107968,0.501374885,0.485742251,0.307863362,0.280573927,0.329387991,0.689343699,0.214048816,0.0,0.408405734,0.685220501,0.668991288,0.528688525,0.621253406,0.0,06/09/2018 13:00,13,3,9,0.668991288,0.689343699,0.329688814
0.661847361,0.320857864,0.488748875,0.773912664,0.0,0.58490566,0.868,0.482212234,0.924658377,0.058823529,0.618773712,0.159016551,0.225391304,0.601155513,0.599797651,0.365392829,0.224308729,0.502926038,0.491353997,0.272819826,0.150319471,0.34295612,0.682169792,0.235553676,0.005307051,0.345134666,0.699642431,0.534349772,0.501536885,0.615803815,0.0,06/09/2018 14:00,14,3,9,0.534349772,0.682169792,0.320857864
0.677028175,0.336627418,0.425458335,0.761568675,0.0,0.603773585,0.862,0.528833702,0.921334482,0.123707665,0.582180884,0.1113597,0.228434783,0.602481718,0.59936651,0.365108097,0.227043794,0.510681802,0.505318108,0.271667783,0.152860292,0.339491917,0.710749242,0.248445055,0.079605762,0.326086012,0.819666269,0.481855967,0.480532787,0.645776567,0.0,06/09/2018 15:00,15,3,9,0.481855967,0.710749242,0.336627418
