AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,RS,SE,SI,SK,BA,time,hour,dayofweek,month
9164.3,11829.8625,5506.0,7125.4,9121.07,70899.7475,5197.67,1245.0,31669.0,11895.0,63994.0,49688.16667,6799.23,2326.0,5824.7,3919.66,45037,1563.0,546.25,1082.0,964.0,16728.5,6182.62,5181.2,3351.88,2771.09,2686.26,23097.25,6556.6,8340.0,5571.0,22021.0,1798.86,3986.0,1579.32,02/02/2016 16:00,16,1,2
9244.8,12349.735,5506.0,7339.7,8893.68,72070.795,5046.87,1213.5,32991.0,11942.0,69100.0,53766.5,6999.6,2395.0,5794.16,4182.32,45413,1522.0,590.75,1042.0,987.0,16894.25,6054.66,5130.8,3343.55,2776.01,2657.96,22786.91,6539.0,8344.0,5658.0,21568.0,1833.24,3938.0,1567.15,02/02/2016 17:00,17,1,2
8724.2,12012.11,5276.0,7632.75,8837.34,70394.005,4705.57,1171.5,35251.0,11713.0,69837.0,53777.66667,6985.34,2402.0,5716.2275,4425.795,43756,1470.0,593.5,1001.0,968.0,16398.5,5949.65,5018.07,3290.28,2764.82,2630.6,22674.8,7203.0,8215.0,5644.0,20990.0,1829.04,3896.0,1560.58,02/02/2016 18:00,18,1,2
8127.9,11441.185,4983.0,7292.15,8617.08,66189.7125,4376.25,1120.9,35570.0,11173.0,65861.0,51676.33333,6546.13,2329.0,5502.7225,4274.96,41521,1363.0,556.0,940.0,935.0,15578.5,5820.18,4938.49,3256.52,2699.44,2572.03,22032.56,7501.2,7789.0,5548.0,20354.0,1727.21,3795.0,1598.7,02/02/2016 19:00,19,1,2
7548.7,10848.7075,4843.0,6818.79,8046.04,62735.0825,4076.18,1039.0,34878.0,11137.0,62016.0,49005.16667,5882.46,2283.0,5282.0225,4043.745,38260,1202.0,508.0,846.0,913.0,14552.0,5645.8,4778.32,3182.29,2696.36,2556.92,20584.4,7384.1,7151.0,5345.0,19743.0,1572.15,3567.0,1535.99,02/02/2016 20:00,20,1,2
7469.2,10908.2225,4507.0,6592.51,7594.84,59790.27,3742.22,956.6,32220.0,10862.0,62077.0,45154.0,5525.52,2098.0,5028.3775,3772.595,34379,1081.0,517.25,757.0,1018.0,13318.5,5322.3,4631.58,3150.63,2679.83,2496.74,18954.83,7070.9,6690.0,5285.0,18772.0,1443.68,3358.0,1492.72,02/02/2016 21:00,21,1,2
6995.4,10869.315,4102.0,6519.76,7201.95,55024.9875,3390.41,891.7,29070.0,10413.0,63061.0,41044.5,5009.02,1833.0,4766.6175,3439.115,30967,1010.0,502.25,688.0,1000.0,12256.25,4987.06,4436.97,3013.99,2576.67,2406.18,17540.58,6632.2,6400.0,5104.0,17645.0,1353.14,3197.0,1331.45,02/02/2016 22:00,22,1,2
6719.2,10245.0375,3872.0,6275.12,6927.35,51278.6025,3188.58,859.0,26898.0,10084.0,59971.0,35946.5,4581.73,1591.0,4485.53,3268.7,27445,961.0,461.5,651.0,881.0,11428.25,4700.73,4361.2,2860.49,2498.89,2379.5,16564.51,5969.3,6198.0,4834.0,16746.0,1257.29,3085.0,1229.18,02/02/2016 23:00,23,1,2
6466.0,9681.375,3742.0,6477.32,7012.19,49928.2475,3073.58,839.8,25052.0,9863.1,57422.0,34440.5,4546.58,1450.0,4285.2875,3051.185,25558,937.0,443.5,634.0,750.0,10862.5,4594.24,4229.01,2825.14,2417.5,2348.12,15967.96,5407.5,6063.0,4413.0,16451.0,1225.42,3005.0,1138.45,03/02/2016 00:00,0,2,2
6248.4,9271.84,3698.0,6408.21,6866.0,49285.385,3038.33,834.3,23871.0,9794.2,55986.0,33602.83333,4420.37,1384.0,4068.475,2820.175,24754,932.0,432.75,625.0,651.0,10528.75,4573.92,4220.5,2812.32,2409.76,2318.23,15719.94,5032.6,6032.0,4056.0,16418.0,1172.3,2953.0,1073.925,03/02/2016 01:00,1,2,2
6051.2,9180.22,3712.0,6355.4,6758.06,49767.8125,3054.79,840.3,23421.0,9851.3,53189.0,32603.0,4408.75,1358.0,4008.5375,2696.735,24538,939.0,427.0,637.0,613.0,10438.25,4593.41,4281.48,2804.94,2429.04,2326.78,15789.99,4824.8,6077.0,3887.0,16434.0,1191.24,2962.0,1051.495,03/02/2016 02:00,2,2,2
6163.9,9324.5525,3877.0,6428.23,6886.83,51344.6075,3141.73,862.9,23339.0,10226.0,52604.0,32048.66667,4510.69,1380.0,4109.1725,2592.035,24918,999.0,435.0,677.0,606.0,10511.25,4648.67,4340.97,2772.31,2405.9,2334.83,16017.48,4738.5,6307.0,3856.0,16520.0,1203.01,3057.0,1077.875,03/02/2016 03:00,3,2,2
6772.6,9793.44,4265.0,6296.41,7373.66,54702.5275,3407.17,992.2,24010.0,11146.0,55279.0,31789.33333,4939.09,1516.0,4496.8,2539.105,26694,1206.0,452.5,794.0,642.0,11055.75,4872.24,4478.98,2774.58,2482.39,2394.78,16717.21,4697.7,6894.0,4001.0,17252.0,1327.98,3209.0,1173.485,03/02/2016 04:00,4,2,2
7761.1,10881.925,4719.0,6664.4,8453.59,62180.7375,4107.84,1150.9,26465.0,11592.0,61413.0,33053.33333,5677.87,1877.0,5246.32,2537.64,32090,1416.0,469.25,953.0,730.0,12604.75,5575.1,4895.32,2920.59,2576.16,2548.75,19128.65,4778.8,7697.0,4458.0,19339.0,1594.72,3613.0,1273.025,03/02/2016 05:00,5,2,2
8838.0,11873.255,5102.0,7093.92,8844.86,69202.185,4843.63,1234.3,31086.0,11612.0,67766.0,40559.66667,5990.81,2105.0,5508.355,2779.11,38660,1523.0,534.5,1046.0,767.0,14956.25,6291.9,5342.25,3233.91,2760.05,2671.67,20777.89,5131.2,8035.0,4857.0,21223.0,1779.74,3789.0,1412.05,03/02/2016 06:00,6,2,2
9197.8,12139.37,5137.0,7769.38,8978.62,71274.0675,5013.02,1258.7,33692.0,11578.0,69934.0,47985.83333,6258.35,2196.0,5562.975,3325.05,43086,1572.0,586.25,1090.0,806.0,16242.75,6479.83,5467.21,3320.31,2848.66,2783.4,21623.43,5759.0,8118.0,5143.0,21698.0,1828.27,3789.0,1521.27,03/02/2016 07:00,7,2,2
9368.3,12245.6375,4958.0,8317.79,9026.11,71203.955,5036.35,1265.0,34299.0,11542.0,70355.0,49333.5,6257.26,2227.0,5599.225,3658.115,44703,1576.0,601.25,1091.0,817.0,16549.75,6430.15,5324.73,3288.88,2791.88,2754.81,21936.69,6523.9,8040.0,5157.0,21820.0,1825.03,3951.0,1557.32,03/02/2016 08:00,8,2,2
9541.5,12177.185,4773.0,8487.61,8982.47,71631.4425,5058.07,1265.3,34490.0,11579.0,70009.0,50182.0,6147.83,2219.0,5622.0625,3714.61,44750,1575.0,601.75,1088.0,799.0,16426.75,6224.01,5240.42,3259.97,2797.03,2729.13,21890.23,6877.1,7791.0,5123.0,21662.0,1832.82,3906.0,1536.38,03/02/2016 09:00,9,2,2
9669.2,12114.8525,4574.0,8661.93,9070.77,72445.775,4980.58,1245.8,34295.0,11541.0,69673.0,49854.66667,6083.14,2275.0,5675.2875,3783.57,44494,1550.0,618.75,1047.0,773.0,16313.75,5988.11,5222.33,3315.38,2796.69,2572.8,22054.35,7007.3,7681.0,5037.0,21567.0,1853.52,3899.0,1534.135,03/02/2016 10:00,10,2,2
9609.7,11733.155,4534.0,8659.93,9245.79,71680.5625,4895.99,1278.7,33906.0,11479.0,69578.0,49922.83333,5994.92,2258.0,5717.2475,3798.155,41450,1559.0,589.0,1066.0,752.0,16211.75,5841.71,5123.37,3225.24,2779.66,2469.21,22187.33,7053.7,7674.0,4934.0,21203.0,1865.88,3933.0,1495.925,03/02/2016 11:00,11,2,2
9640.6,11892.2775,4423.0,8403.07,9214.11,70999.8525,4857.41,1268.5,33769.0,11367.0,68362.0,50211.0,5711.16,2216.0,5676.2275,3796.245,41408,1532.0,550.5,1064.0,724.0,16303.0,5733.33,5084.42,3278.05,2781.12,2686.51,22311.99,6757.7,7556.0,4800.0,21085.0,1876.27,3933.0,1537.395,03/02/2016 12:00,12,2,2
9610.5,12017.6225,4413.0,8423.57,9160.7,69852.0625,4701.31,1271.5,32594.0,11295.0,67124.0,49143.66667,5701.73,2155.0,5702.65,3790.66,42681,1511.0,538.5,1054.0,710.0,16405.25,5665.87,5023.28,3204.8,2839.68,2674.22,21931.74,6607.5,7477.0,4729.0,20858.0,1858.14,3899.0,1505.525,03/02/2016 13:00,13,2,2
9541.4,12047.92,4466.0,8294.75,9097.23,68864.49,4599.17,1267.5,31986.0,11492.0,65706.0,48310.83333,5632.28,2118.0,5776.1325,3739.395,43101,1493.0,543.0,1053.0,723.0,16480.25,5661.34,5009.89,3248.82,2878.95,2773.93,21768.74,6671.0,7592.0,4732.0,20899.0,1794.19,3890.0,1475.82,03/02/2016 14:00,14,2,2
9467.5,11864.35,4792.0,8245.56,9023.91,67922.8625,4660.93,1308.0,31756.0,11949.0,65029.0,48354.33333,5741.64,2174.0,5829.445,3737.01,43351,1546.0,550.75,1082.0,772.0,16646.25,5880.09,5102.65,3351.48,2842.37,2708.79,22287.79,6591.7,7982.0,4941.0,21472.0,1840.67,3896.0,1471.87,03/02/2016 15:00,15,2,2
9695.0,12173.21,5399.0,8200.21,9245.44,70604.3975,5205.75,1291.4,31797.0,11969.0,66467.0,50468.16667,6554.89,2372.0,5950.6575,3855.915,44498,1579.0,584.25,1097.0,913.0,17294.75,6129.59,5265.86,3346.71,2829.22,2743.32,23309.05,6522.6,8459.0,5508.0,22307.0,1857.53,3998.0,1582.63,03/02/2016 16:00,16,2,2
9564.6,12659.55,5481.0,8254.43,9040.08,72464.64,5126.82,1250.2,33008.0,11988.0,73149.0,53422.66667,6739.16,2396.0,5902.09,4173.065,45268,1533.0,624.5,1056.0,937.0,17172.75,6055.46,5222.35,3240.75,2711.9,2765.68,23145.79,6489.2,8396.0,5616.0,21926.0,1898.91,3998.0,1603.66,03/02/2016 17:00,17,2,2
8986.5,12226.98,5137.0,8453.98,8952.53,70612.9275,4781.87,1203.9,35432.0,11749.0,74639.0,53652.66667,6725.51,2411.0,5809.4075,4419.33,44470,1479.0,616.75,1016.0,923.0,16562.5,5986.73,5191.69,3142.89,2723.46,2827.58,22886.06,7158.1,8167.0,5534.0,21103.0,1858.14,3911.0,1589.195,03/02/2016 18:00,18,2,2
8338.1,11617.245,4875.0,8128.13,8713.74,66098.6425,4459.2,1152.2,35830.0,11186.0,70537.0,52768.33333,6370.88,2332.0,5593.72,4246.045,41865,1383.0,575.5,955.0,895.0,15736.0,5902.53,5136.17,3072.84,2719.68,2809.18,22352.06,7481.1,7801.0,5446.0,20748.0,1765.72,3789.0,1571.665,03/02/2016 19:00,19,2,2
7720.9,11071.7875,4697.0,7685.24,8208.58,62641.235,4143.89,1068.3,34956.0,11163.0,66546.0,50006.0,5744.28,2289.0,5362.2175,4016.285,38380,1240.0,530.0,854.0,876.0,14668.5,5747.91,5090.53,3046.9,2633.56,2668.02,20827.91,7367.5,7121.0,5363.0,19788.0,1616.2,3554.0,1543.59,03/02/2016 20:00,20,2,2
7602.1,11209.31,4381.0,7255.6,7765.22,60059.875,3807.86,975.5,32256.0,10974.0,66546.0,46134.5,5311.82,2123.0,5106.9575,3782.21,33489,1112.0,537.0,769.0,1007.0,13527.25,5500.11,4858.52,3011.04,2594.57,2595.63,19241.16,7053.1,6630.0,5244.0,18889.0,1519.38,3380.0,1503.325,03/02/2016 21:00,21,2,2
7167.6,11093.5175,4019.0,7121.31,7376.36,55552.8575,3481.33,916.5,29246.0,10487.0,68019.0,41667.66667,4824.51,1865.0,4846.71,3429.3,30324,1044.0,523.0,694.0,996.0,12442.75,5242.18,4632.88,2937.06,2530.13,2501.54,17903.25,6608.9,6294.0,5023.0,18036.0,1400.65,3380.0,1378.0,03/02/2016 22:00,22,2,2
6883.0,10525.4875,3751.0,7025.33,7083.78,52255.8425,3270.74,880.5,27129.0,10289.0,65181.0,36352.0,4433.37,1629.0,4532.8575,3264.945,27662,1003.0,482.0,657.0,883.0,11576.75,5036.28,4509.16,2845.69,2437.65,2426.18,16818.4,5969.8,6095.0,4858.0,17260.0,1312.76,3112.0,1268.245,03/02/2016 23:00,23,2,2
6663.4,9980.05,3638.0,6539.3,7184.05,50321.475,3164.08,859.8,25169.0,10141.0,62835.0,35135.33333,4409.13,1483.0,4331.405,3006.315,25917,975.0,453.25,645.0,763.0,10976.0,4943.49,4418.62,2802.61,2414.37,2391.83,16337.03,5391.6,5965.0,4495.0,17035.0,1213.69,3009.0,1144.39,04/02/2016 00:00,0,3,2
6542.5,9555.4475,3602.0,6592.52,7034.4,49414.975,3105.98,857.6,24046.0,10042.0,61560.0,34142.66667,4228.39,1409.0,4116.5825,2761.615,25122,969.0,435.5,639.0,676.0,10617.5,4894.6,4391.05,2783.09,2370.74,2364.42,16091.55,5055.9,5902.0,4176.0,16882.0,1220.47,2961.0,1086.595,04/02/2016 01:00,1,3,2
6426.6,9256.385,3611.0,6458.83,6948.57,49590.41,3182.33,866.0,23493.0,10136.0,59054.0,33066.5,4060.59,1396.0,4043.6475,2602.15,24780,982.0,427.5,646.0,635.0,10474.25,4918.45,4444.49,2746.07,2294.18,2357.32,15995.24,4817.2,5974.0,3935.0,17006.0,1202.56,2973.0,1071.0,04/02/2016 02:00,2,3,2
6566.8,9321.79,3764.0,6364.09,7063.7,50830.29,3293.33,895.6,23365.0,10551.0,58435.0,32039.16667,4081.86,1413.0,4166.835,2511.32,25191,1045.0,426.75,698.0,626.0,10555.75,4986.29,4542.38,2824.05,2359.56,2370.83,16288.28,4739.4,6200.0,3876.0,17389.0,1221.5,3046.0,1114.26,04/02/2016 03:00,3,3,2
7135.6,9764.6525,4150.0,6254.21,7537.77,54029.7125,3503.77,1020.5,24081.0,11388.0,60929.0,31006.83333,4354.31,1559.0,4535.6025,2465.965,27003,1258.0,446.25,816.0,661.0,11071.0,5198.35,4656.9,2872.52,2437.54,2423.31,16897.78,4711.8,6743.0,4075.0,18096.0,1369.61,3227.0,1218.97,04/02/2016 04:00,4,3,2
8129.2,10830.0375,4584.0,6268.54,8610.94,61398.1125,4240.48,1168.7,26593.0,11976.0,66935.0,32395.0,4925.78,1930.0,5314.3,2478.08,32374,1465.0,462.75,972.0,742.0,12647.5,5853.19,5006.0,3072.01,2607.09,2600.74,19282.64,4779.7,7532.0,4462.0,20226.0,1643.22,3648.0,1307.84,04/02/2016 05:00,5,3,2
9043.8,11826.715,4954.0,6824.66,9081.84,68023.6,4910.01,1241.0,31106.0,11883.0,73341.0,39167.0,5383.13,2148.0,5566.575,2712.38,38513,1561.0,537.0,1064.0,775.0,15039.75,6626.85,5457.46,3384.57,2721.35,2814.14,20801.15,5130.7,7918.0,4972.0,22266.0,1806.96,3784.0,1454.71,04/02/2016 06:00,6,3,2
9346.7,12061.62,5108.0,7629.06,9183.19,69957.1625,5029.57,1275.8,33653.0,11801.0,74670.0,46654.83333,5885.06,2299.0,5578.575,3284.265,42678,1605.0,584.0,1107.0,838.0,16507.25,6687.31,5484.48,3438.07,2797.36,2837.68,21672.51,5745.7,8027.0,5314.0,22232.0,1839.23,3884.0,1540.225,04/02/2016 07:00,7,3,2
9422.5,12374.525,5044.0,8037.07,9268.21,70631.4875,4973.79,1262.6,34452.0,11760.0,74672.0,47784.5,6164.07,2337.0,5569.2175,3635.505,44044,1609.0,597.25,1096.0,880.0,17111.0,6559.06,5417.24,3354.24,2758.2,2824.6,22089.05,6456.5,8012.0,5466.0,22358.0,1790.79,3902.0,1521.29,04/02/2016 08:00,8,3,2
9458.5,12395.02,5037.0,8086.85,9177.23,71342.7775,5010.21,1263.7,34658.0,11705.0,74219.0,48385.16667,6239.74,2289.0,5562.6,3669.18,43719,1606.0,609.0,1075.0,895.0,17309.75,6443.28,5393.24,3275.0,2762.54,2841.09,22095.88,6856.5,7962.0,5483.0,22314.0,1706.16,3854.0,1567.67,04/02/2016 09:00,9,3,2
9593.4,12540.045,4906.0,8083.97,9214.48,72248.3025,4868.79,1240.5,34244.0,11650.0,74167.0,48524.5,6334.58,2303.0,5592.595,3716.655,42405,1578.0,614.75,1050.0,905.0,17371.5,6278.94,5302.04,3317.44,2731.53,2787.73,22380.36,6902.7,7960.0,5501.0,22043.0,1678.92,3847.0,1569.91,04/02/2016 10:00,10,3,2
9346.2,12240.685,4918.0,8087.61,9409.72,71991.1475,4757.41,1267.1,33936.0,11586.0,73575.0,48693.16667,6261.79,2253.0,5616.99,3721.075,40107,1595.0,597.5,1075.0,925.0,17097.5,6073.99,5204.75,3276.38,2747.61,2759.92,22470.59,6959.0,8058.0,5435.0,21703.0,1655.58,3862.0,1545.835,04/02/2016 11:00,11,3,2
9233.4,12162.435,4934.0,7776.64,9330.65,71649.7825,4753.63,1247.8,33689.0,11482.0,72221.0,48897.33333,5980.65,2183.0,5546.0075,3710.34,39689,1570.0,585.25,1074.0,929.0,16953.25,5880.43,5253.38,3244.93,2729.42,2745.54,22720.48,6779.8,7964.0,5363.0,21285.0,1704.37,3871.0,1564.36,04/02/2016 12:00,12,3,2
9188.7,11950.7425,5032.0,7829.24,9293.2,70302.405,4700.42,1242.9,32523.0,11493.0,70799.0,48396.83333,6080.48,2115.0,5557.5675,3687.92,40010,1557.0,580.25,1064.0,935.0,16802.25,5821.02,5123.97,3227.19,2724.06,2709.06,22276.45,6568.9,7885.0,5319.0,20969.0,1671.64,3859.0,1526.165,04/02/2016 13:00,13,3,2
9085.8,11918.4625,5130.0,7739.48,9261.66,69340.4125,4554.66,1233.4,31922.0,11545.0,68867.0,48374.33333,5948.2,2058.0,5575.5625,3662.825,40705,1534.0,564.75,1068.0,934.0,16650.25,5815.03,5077.65,3267.26,2760.58,2714.86,22063.09,6643.3,7982.0,5252.0,20926.0,1708.15,3848.0,1488.94,04/02/2016 14:00,14,3,2
9183.8,11823.6925,5366.0,7714.5,9134.72,68569.23,4640.22,1280.4,31741.0,11938.0,67760.0,48607.16667,5973.54,2105.0,5560.95,3730.6,41078,1590.0,556.0,1101.0,969.0,16737.25,6056.41,5246.32,3357.75,2758.69,2764.02,22322.04,6531.9,8243.0,5424.0,21363.0,1755.18,3848.0,1503.845,04/02/2016 15:00,15,3,2
9623.1,12161.1275,5751.0,7771.77,9476.39,70207.1625,5191.82,1270.6,31769.0,12073.0,68875.0,50845.0,6575.67,2398.0,5850.92,3846.385,43118,1620.0,558.75,1116.0,1030.0,17342.75,6366.55,5428.78,3352.7,2756.31,2875.69,23430.96,6491.5,8543.0,5834.0,22277.0,1833.41,4005.0,1527.625,04/02/2016 16:00,16,3,2
9704.2,12703.7125,5656.0,7860.39,9274.55,70902.345,5153.14,1237.2,33078.0,12051.0,73668.0,54304.16667,6711.63,2504.0,5837.93,4114.43,44959,1578.0,599.0,1069.0,1026.0,17225.25,6341.59,5459.85,3304.58,2749.29,2849.28,23249.84,6485.7,8482.0,5906.0,22005.0,1910.4,3984.0,1616.94,04/02/2016 17:00,17,3,2
9197.5,12214.55,5439.0,8012.53,9148.15,69062.085,4783.8,1204.1,35536.0,11901.0,74301.0,53752.0,6662.19,2510.0,5769.535,4320.595,44335,1523.0,586.25,1030.0,1006.0,16654.5,6270.73,5410.07,3321.24,2721.49,2793.38,23159.33,7114.1,8330.0,5859.0,21672.0,1882.01,3941.0,1604.47,04/02/2016 18:00,18,3,2
8579.5,11532.9675,5182.0,7725.98,8854.89,64804.5475,4490.33,1141.9,35934.0,11459.0,69942.0,51301.33333,6245.06,2420.0,5580.8725,4193.355,41669,1413.0,545.5,966.0,969.0,15780.25,6173.67,5334.67,3311.13,2694.0,2727.65,22492.65,7410.6,7933.0,5758.0,21094.0,1795.33,3856.0,1573.275,04/02/2016 19:00,19,3,2
7913.9,10981.315,5020.0,7243.06,8321.81,61751.7775,4226.43,1053.7,35173.0,11364.0,65482.0,48435.5,5673.56,2394.0,5364.9975,3987.47,38337,1257.0,501.25,868.0,941.0,14673.0,6034.06,5214.4,3267.65,2670.83,2709.76,21115.46,7294.2,7211.0,5691.0,20340.0,1665.19,3856.0,1515.905,04/02/2016 20:00,20,3,2
7750.2,11161.78,4687.0,6870.14,7850.7,59398.9375,3862.22,976.2,32650.0,11080.0,65482.0,44450.16667,5409.39,2204.0,5122.26,3740.79,33987,1125.0,516.75,777.0,1065.0,13451.25,5733.26,5038.08,3139.38,2634.79,2641.82,19620.95,7017.4,6745.0,5512.0,19422.0,1504.08,3445.0,1552.245,04/02/2016 21:00,21,3,2
7287.9,11080.3875,4328.0,6670.79,7457.83,55075.975,3498.62,909.9,29646.0,10605.0,66094.0,40069.66667,4908.4,1931.0,4890.2475,3366.785,30664,1039.0,505.75,693.0,1059.0,12476.75,5397.61,4802.77,2917.86,2436.55,2515.68,18197.56,6650.2,6484.0,5333.0,18350.0,1418.46,3305.0,1406.23,04/02/2016 22:00,22,3,2
6866.9,10365.6125,4064.0,6346.54,7170.7,51304.5775,3295.37,870.2,27410.0,10307.0,62855.0,36286.66667,4503.09,1672.0,4566.63,3202.425,28085,1000.0,478.5,658.0,946.0,11598.0,5178.81,4645.65,2767.78,2476.1,2473.6,17202.68,6013.7,6262.0,5157.0,17434.0,1337.25,3203.0,1269.825,04/02/2016 23:00,23,3,2
6555.0,9913.095,3936.0,6422.16,7259.37,49382.3675,3181.73,845.2,25329.0,10124.0,60264.0,35171.5,4457.33,1519.0,4373.89,2969.515,26106,975.0,454.75,643.0,825.0,10974.0,5057.32,4616.37,2748.5,2451.46,2431.53,16636.35,5415.5,6141.0,4765.0,16864.0,1280.35,3098.0,1155.84,05/02/2016 00:00,0,4,2
6377.0,9471.665,3901.0,6333.39,7126.17,48715.68,3136.77,835.4,24096.0,10075.0,58589.0,33033.33333,4298.99,1443.0,4139.76,2730.82,25232,967.0,443.75,631.0,733.0,10680.25,4992.25,4588.24,2702.13,2426.62,2422.03,16320.61,5055.3,6103.0,4441.0,17145.0,1258.46,3098.0,1105.295,05/02/2016 01:00,1,4,2
6253.6,9186.81,3930.0,6472.01,7050.57,48806.5925,3124.55,846.9,23697.0,10160.0,55917.0,31598.0,4221.56,1426.0,4053.125,2581.27,24945,972.0,441.25,639.0,683.0,10487.5,5013.81,4614.6,2765.82,2421.5,2439.82,16300.58,4848.1,6200.0,4284.0,17105.0,1249.76,3044.0,1091.185,05/02/2016 02:00,2,4,2
6403.1,9241.515,4068.0,6439.09,7146.85,50124.805,3205.43,878.9,23566.0,10482.0,54991.0,30469.16667,4317.37,1455.0,4176.54,2489.37,25053,1037.0,443.0,695.0,665.0,10568.0,5054.34,4669.7,2745.52,2458.14,2434.47,16557.94,4729.4,6405.0,4210.0,17355.0,1254.73,3136.0,1112.77,05/02/2016 03:00,3,4,2
7064.7,9672.9275,4512.0,6197.76,7594.47,52947.495,3495.9,999.9,24142.0,11422.0,57434.0,29307.0,4780.02,1601.0,4551.65,2485.645,26997,1245.0,454.75,803.0,702.0,11058.5,5287.43,4783.33,2796.01,2461.81,2486.02,17291.85,4705.9,6882.0,4295.0,18248.0,1391.91,3297.0,1232.28,05/02/2016 04:00,4,4,2
8005.8,10709.47,5023.0,6344.69,8658.26,59681.945,4186.3,1155.1,26712.0,11985.0,63213.0,31428.66667,5560.75,1989.0,5309.7,2518.04,32587,1443.0,470.25,960.0,799.0,12433.5,5958.99,5128.89,3017.41,2571.0,2591.81,19718.6,4765.8,7675.0,4746.0,20487.0,1684.83,3690.0,1348.095,05/02/2016 05:00,5,4,2
8955.4,11786.555,5531.0,6720.5,9131.68,66372.61,4913.98,1239.2,31489.0,12052.0,69429.0,37966.5,6054.83,2192.0,5545.9725,2740.15,38665,1541.0,541.75,1046.0,850.0,14829.0,6691.64,5584.14,3307.54,2803.33,2837.25,21189.83,5090.2,8174.0,5242.0,22389.0,1829.54,3863.0,1476.815,05/02/2016 06:00,6,4,2
9254.2,11969.6625,5818.0,7447.04,9209.36,68554.73,5037.9,1272.7,34151.0,12022.0,70689.0,45549.66667,6552.45,2315.0,5580.6325,3306.01,42564,1584.0,586.75,1091.0,925.0,16270.0,6770.05,5656.94,3389.51,2908.04,2918.73,22132.68,5747.5,8306.0,5500.0,22553.0,1840.17,3946.0,1568.79,05/02/2016 07:00,7,4,2
9348.4,12071.5025,5801.0,7846.78,9322.96,69527.3275,5072.16,1268.1,35044.0,12043.0,70450.0,47154.66667,6796.47,2312.0,5590.4275,3666.82,43692,1568.0,604.25,1086.0,968.0,16820.0,6722.3,5624.3,3384.92,2846.31,2912.08,22700.15,6492.5,8218.0,5621.0,22482.0,1751.79,3938.0,1558.91,05/02/2016 08:00,8,4,2
9397.8,12157.6025,5770.0,7867.66,9264.44,70358.78,5157.09,1275.0,35329.0,12034.0,69587.0,47920.5,6971.49,2254.0,5577.4075,3706.255,42955,1508.0,617.75,1070.0,981.0,16935.75,6655.39,5603.34,3398.63,2831.68,2925.34,22597.84,6847.9,8033.0,5570.0,22546.0,1703.6,3896.0,1595.315,05/02/2016 09:00,9,4,2
9411.0,12267.635,5647.0,7871.48,9202.15,70956.5725,5085.37,1255.6,34861.0,12045.0,69236.0,47730.5,7123.74,2254.0,5597.4175,3739.985,42119,1511.0,624.25,1029.0,984.0,16912.0,6485.56,5517.25,3318.73,2816.72,2919.27,22838.09,6879.7,7929.0,5574.0,22212.0,1664.21,3862.0,1437.89,05/02/2016 10:00,10,4,2
9150.0,12069.015,5605.0,7787.26,9264.12,70043.81,4909.81,1279.4,34225.0,11918.0,68708.0,47523.16667,7170.46,2221.0,5584.88,3774.06,39093,1508.0,606.75,1043.0,968.0,16540.75,6366.29,5465.54,3305.96,2794.23,2890.01,22933.4,6937.3,7852.0,5494.0,21802.0,1643.84,3855.0,1455.38,05/02/2016 11:00,11,4,2
8891.3,12084.0375,5529.0,7520.95,9173.47,68969.945,4813.03,1267.0,34003.0,11740.0,66943.0,47351.16667,6947.99,2171.0,5508.9425,3796.935,37946,1476.0,598.0,1034.0,951.0,16460.75,6260.21,5373.09,3276.57,2799.44,2822.51,22972.53,6738.5,7699.0,5440.0,21453.0,1677.36,3842.0,1437.265,05/02/2016 12:00,12,4,2
8718.7,12011.0825,5477.0,7510.96,9080.12,67370.2,4660.99,1254.0,32679.0,11643.0,65282.0,46718.66667,7053.69,2111.0,5477.0725,3785.54,38090,1450.0,591.5,1016.0,943.0,16359.0,6231.27,5424.77,3271.91,2964.49,2808.4,22559.2,6593.8,7648.0,5377.0,21172.0,1635.35,3806.0,1424.43,05/02/2016 13:00,13,4,2
8609.0,11873.89,5511.0,7120.75,9006.94,66128.0875,4554.56,1226.4,31850.0,11778.0,63005.0,46420.83333,6948.18,2082.0,5497.2725,3725.235,38996,1428.0,572.25,1016.0,938.0,16186.25,6221.61,5379.47,3268.35,2705.04,2811.15,22323.7,6603.2,7754.0,5410.0,21253.0,1670.44,3783.0,1396.64,05/02/2016 14:00,14,4,2
8730.7,11760.5125,5660.0,6960.81,8938.93,65588.8475,4636.43,1274.4,31460.0,12247.0,61663.0,46204.0,6920.25,2121.0,5483.6575,3768.92,39493,1508.0,558.0,1056.0,965.0,16196.0,6367.78,5351.27,3251.16,2779.99,2814.82,22543.33,6510.4,8151.0,5506.0,21794.0,1702.15,3802.0,1461.17,05/02/2016 15:00,15,4,2
9188.2,12009.385,5994.0,6947.68,9327.82,68198.4,5105.23,1265.9,31501.0,12328.0,62917.0,48039.66667,7499.4,2394.0,5767.0275,3798.74,41449,1554.0,573.0,1073.0,1030.0,16809.25,6554.89,5416.08,3197.24,2701.77,2878.62,23647.73,6419.6,8572.0,5909.0,22294.0,1809.47,3991.0,1579.86,05/02/2016 16:00,16,4,2
